Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,status
100819_0,322.354902637971,100000.00009408074,False,ok
100831_0,322.95022133112985,100000.00017064087,False,ok
100845_0,327.02946964579735,100000.00008590367,False,ok
100857_0,318.6959110284214,100000.00008339474,False,ok
10086_1,-22.86850486465869,1.5145585451094714,True,ok
100885_0,336.1068841724876,100000.00008856221,False,ok
100899_0,306.70563838520076,100000.000177036,False,ok
100906_0,-43.80645883263827,1.0064842390919864,True,ok
100917_0,306.9129027497857,100000.00017602267,False,ok
10092_1,-22.868504864658803,1.5145585451094714,True,ok
100944_0,-57.47233424711172,5.194953727559854,True,ok
100953_0,-56.87401204784092,6.496919206831131,True,ok
100969_0,-37.809377264996044,1.4194719857724731,True,ok
100981_0,-31.6195817805596,4.4500398483857895,True,ok
100993_0,-34.87330698541052,4.251488055665674,True,ok
101006_0,-37.07958180906837,1.1735538334314626,True,ok
101018_0,-35.47273718269349,1.531385534993315,True,ok
101032_0,-50.95872056853949,4.3183487060514025,True,ok
101044_0,-49.35187594216478,4.543682970488797,True,ok
101056_0,-45.498720540030774,6.106757683096375,True,ok
101067_0,-40.3344150119313,1.6446206797664813,True,ok
101078_0,-35.47273718269349,1.531385534993315,True,ok
101090_0,-35.47273718269355,1.531385534993315,True,ok
101100_0,-35.47273718269349,1.531385534993315,True,ok
101116_0,-46.985344385043334,1.3831698768301504,True,ok
101128_0,-45.37549625255633,1.597674244987661,True,ok
101140_0,-43.659242208177545,1.5940753580675868,True,ok
101156_0,-42.052397581802666,1.7749930677105425,True,ok
101168_0,-46.911071904928576,2.0105493673483763,True,ok
101180_0,-42.05239758180261,1.7749930677105428,True,ok
101192_0,-50.23717408179425,1.8672662077581705,True,ok
101208_0,-46.860814224522414,4.748053976957779,True,ok
101220_0,-35.472737182693464,1.531385534993315,True,ok
101232_0,-46.85781071841046,4.748053976957779,True,ok
101248_0,-34.87441498342264,4.251488055665674,True,ok
10125_0,-22.868504864658803,1.5145585451094714,True,ok
10126_1,-22.868504864658803,1.5145585451094714,True,ok
101281_0,-46.98234087893127,1.3831698768301506,True,ok
101297_0,-36.48125960979755,4.161917029357385,True,ok
101307_0,-36.48125960979743,4.161917029357384,True,ok
101319_0,-36.48125960979752,4.161917029357384,True,ok
101329_0,-50.54589846174011,4.894747177615615,True,ok
101341_0,-37.07958180906837,1.1735538334314626,True,ok
101351_0,-37.07958180906843,1.1735538334314626,True,ok
101363_0,-54.059132136063,4.318946914071333,True,ok
101375_0,-46.98534438504339,1.3831698768301508,True,ok
101387_0,-43.65623870206552,1.5940753580675868,True,ok
101399_0,-39.56151479516646,1.4872340339884904,True,ok
10140_0,-29.595381888228758,1.428166683547856,True,ok
10141_1,-22.868504864658803,1.5145585451094714,True,ok
101430_0,-47.06129203550125,1.562872647719744,True,ok
101442_0,-40.33441501193124,1.6446206797664813,True,ok
101458_0,-40.3344150119313,1.6446206797664813,True,ok
10146_0,-22.868504864658803,1.5145585451094714,True,ok
10147_1,-22.868504864658746,1.5145585451094714,True,ok
101494_0,-46.911071904928576,2.0105493673483763,True,ok
101504_0,-42.19961420626328,1.2195452315805002,True,ok
101516_0,-35.47273718269332,1.531385534993315,True,ok
10152_1,-22.868504864658803,1.5145585451094714,True,ok
101544_0,-35.47273718269349,1.531385534993315,True,ok
101556_0,-52.45228750968812,4.481273209569641,True,ok
101568_0,-42.049394075690714,1.7749930677105428,True,ok
101580_0,-48.93794583735303,5.121641651640183,True,ok
101592_0,-42.20261771237534,1.2195452315805004,True,ok
101608_0,-42.19961420626328,1.2195452315805002,True,ok
101620_0,-32.37334717912495,2.570987429789593,True,ok
101634_0,-39.55851128905448,1.4872340339884906,True,ok
101646_0,-35.47273718269349,1.531385534993315,True,ok
101658_0,-35.47273718269332,1.531385534993315,True,ok
101669_0,-39.55851128905448,1.4872340339884904,True,ok
10167_0,-33.79263699625352,5.3214150862134515,True,ok
10168_1,-22.868504864658917,1.5145585451094714,True,ok
101701_0,-52.45228750968812,4.481273209569641,True,ok
101712_0,-45.378499758668454,1.5976742449876615,True,ok
101728_0,-45.3784997586684,1.597674244987661,True,ok
101739_0,-45.08589843323125,6.5497841243217705,True,ok
101751_0,-38.94476370960689,1.7859450248094442,True,ok
101763_0,-44.42017182449888,1.7164798977213307,True,ok
101776_0,-43.809462338750336,1.0064842390919861,True,ok
101786_0,-46.047283579109205,4.748053976957779,True,ok
101797_0,-45.29459060005797,3.4797186586936824,True,ok
101804_0,-48.546420296809,3.2650927099552454,True,ok
101813_0,-38.94478100340035,1.785945024809444,True,ok
101822_0,-38.34946231024162,4.3744067421216535,True,ok
101834_0,343.9063898476787,100000.00017880443,False,ok
101845_0,-35.47273718269338,1.531385534993315,True,ok
101856_0,-31.6195817805596,4.4500398483857895,True,ok
101865_0,-34.87441498342264,4.251488055665674,True,ok
101876_0,-39.55851128905448,1.4872340339884904,True,ok
101889_0,-39.55851128905448,1.4872340339884906,True,ok
101898_0,-42.02300493187181,2.446822217644097,True,ok
101908_0,-42.20258320680068,1.2195452315805004,True,ok
101918_0,-38.94478100340041,1.7859450248094442,True,ok
10192_0,-22.868504864658917,1.5145585451094714,True,ok
101939_0,-42.199614206263334,1.2195452315805007,True,ok
101949_0,-30.862850380645682,2.8404870960853055,True,ok
10195_0,-25.205144946961582,1.591969202483848,True,ok
101970_0,-39.561503883506475,1.4872340339884902,True,ok
101980_0,-69.39475513341907,5.009284825521703,True,ok
101993_0,-67.78680250903204,5.184575084448745,True,ok
102001_0,318.6957613425426,100000.00008339474,False,ok
102015_0,317.9608043071711,100000.00018825797,False,ok
102024_0,314.70296759819604,100000.00018026006,False,ok
102036_0,-40.334415011931355,1.6446206797664813,True,ok
102048_0,-41.028441513116775,2.3284008062962176,True,ok
102058_0,-47.06129203550131,1.562872647719744,True,ok
10206_1,-22.868504864658917,1.5145585451094714,True,ok
102080_0,-35.475740688805445,1.531385534993315,True,ok
102094_0,-42.20261771237534,1.2195452315805004,True,ok
102106_0,19.458022155549884,7.9719610920483435,True,ok
102119_0,-37.97849643603661,1.782824574095266,True,ok
102129_0,-50.89112788744313,4.642411186906609,True,ok
102141_0,-59.010642425656044,4.423157750039156,True,ok
102153_0,-41.16535591542936,1.148146874658491,True,ok
102168_0,-43.65866961628808,1.5940753580675868,True,ok
102180_0,-41.97141384513418,2.2841147138777997,True,ok
10218_0,-25.205144946961695,1.591969202483848,True,ok
102202_0,57.471226249099516,5.194953727559855,True,ok
10220_1,-22.868504864658803,1.5145585451094714,True,ok
102218_0,-377.5898006310453,100000.00012324155,False,ok
102226_0,-377.58980063104514,100000.00012324155,False,ok
102232_0,-377.5898006310452,100000.00012324155,False,ok
10223_0,-25.20514494696141,1.591969202483848,True,ok
102247_0,-380.6221476568163,100000.00025298075,False,ok
102253_0,-380.62214765681625,100000.00025298075,False,ok
10225_1,-22.868504864658917,1.5145585451094714,True,ok
102267_0,-377.58980063104525,100000.00012324155,False,ok
102275_0,-377.5904224287047,100000.00012324155,False,ok
102281_0,-380.3724657473002,100000.00013378302,False,ok
102290_0,-379.89957873723665,100000.00011948445,False,ok
102299_0,-379.8995787372369,100000.00011948445,False,ok
102304_0,-379.89657523112476,100000.00011948445,False,ok
102310_0,-379.89657523112476,100000.00011948445,False,ok
102318_0,-379.89657523112487,100000.00011948445,False,ok
102324_0,-379.8965752311244,100000.00011948445,False,ok
102332_0,-379.89957873723637,100000.00011948445,False,ok
10233_0,-25.205144946961298,1.591969202483848,True,ok
102347_0,-379.89658109103897,100000.00011948445,False,ok
102355_0,-379.8965752311247,100000.00011948445,False,ok
102362_0,-379.89957873723654,100000.00011948445,False,ok
10236_0,-25.20514494696141,1.591969202483848,True,ok
102377_0,-379.89658109103914,100000.00011948445,False,ok
102383_0,-379.8995787372366,100000.00011948445,False,ok
102391_0,-379.8995787372369,100000.00011948445,False,ok
102399_0,-379.89657523112476,100000.00011948445,False,ok
102405_0,-379.89657523112476,100000.00011948445,False,ok
102412_0,-379.89957873723665,100000.00011948445,False,ok
102420_0,-379.8995787372366,100000.00011948445,False,ok
102428_0,-379.8984707392244,100000.00011948445,False,ok
102434_0,-379.8965752311248,100000.00011948445,False,ok
102442_0,-379.8995787372366,100000.00011948445,False,ok
10244_0,-22.86850486465886,1.5145585451094714,True,ok
102456_0,-379.8995787372366,100000.00011948445,False,ok
102464_0,-379.8965752311248,100000.00011948445,False,ok
102470_0,-379.8995787372367,100000.00011948445,False,ok
102478_0,-379.8965752311247,100000.00011948445,False,ok
102484_0,-379.8965752311248,100000.00011948445,False,ok
102492_0,-379.8965752311248,100000.00011948445,False,ok
10249_0,-22.86850486465886,1.5145585451094714,True,ok
102505_0,-379.8965752311248,100000.00011948445,False,ok
102513_0,-443.3664459135068,100000.00012334171,False,ok
10251_1,-22.86850486465886,1.5145585451094714,True,ok
102527_0,-379.896581091039,100000.00011948445,False,ok
102535_0,-379.8965752311247,100000.00011948445,False,ok
102541_0,-30.523944951397425,5.0879699338466455,True,ok
102549_0,-379.8995787372367,100000.00011948445,False,ok
102557_0,-379.8965752311248,100000.00011948445,False,ok
102563_0,-379.89847073922436,100000.00011948445,False,ok
10256_1,-29.59537602831449,1.4281666835478557,True,ok
102577_0,-379.8965752311246,100000.00011948445,False,ok
102583_0,-379.8965752311248,100000.00011948445,False,ok
102591_0,-379.8995787372366,100000.00011948445,False,ok
102599_0,-379.89957873723665,100000.00011948445,False,ok
102605_0,-379.8965752311247,100000.00011948445,False,ok
102613_0,-379.8965752311246,100000.00011948445,False,ok
10261_1,-22.868504864658803,1.5145585451094714,True,ok
102627_0,-30.523944951397198,5.0879699338466455,True,ok
102633_0,-443.36644591350677,100000.00012334171,False,ok
10263_1,-22.868504864658803,1.5145585451094714,True,ok
102647_0,-379.896581091039,100000.00011948445,False,ok
102655_0,-379.8965752311246,100000.00011948445,False,ok
102661_0,-379.8995787372367,100000.00011948445,False,ok
102669_0,-379.8965752311246,100000.00011948445,False,ok
102677_0,-379.896581091039,100000.00011948445,False,ok
102683_0,-379.8995787372365,100000.00011948445,False,ok
102692_0,-379.8995787372365,100000.00011948445,False,ok
10269_0,-22.868504864658917,1.5145585451094714,True,ok
102705_0,-379.8965752311247,100000.00011948445,False,ok
102711_0,-379.8966843458905,100000.00011948445,False,ok
102719_0,-30.52694845750932,5.0879699338466455,True,ok
102725_0,-443.36944941961883,100000.00012334171,False,ok
102733_0,-379.89957873723654,100000.00011948445,False,ok
10273_1,-22.86850486465886,1.5145585451094714,True,ok
102747_0,-379.8965752311246,100000.00011948445,False,ok
102755_0,-443.36644591350677,100000.00012334171,False,ok
102761_0,-379.8965752311246,100000.00011948445,False,ok
102769_0,-379.896581091039,100000.00011948445,False,ok
102777_0,-379.89657523112464,100000.00011948445,False,ok
102783_0,-379.89957873723677,100000.00011948445,False,ok
102791_0,-379.89657523112464,100000.00011948445,False,ok
102799_0,-379.8965810910391,100000.00011948445,False,ok
102804_0,-379.89957873723654,100000.00011948445,False,ok
102810_0,-33.41275573783946,4.850330525025996,True,ok
102818_0,-379.8995787372367,100000.00011948445,False,ok
102826_0,-379.8965752311247,100000.00011948445,False,ok
102832_0,-379.8965752311247,100000.00011948445,False,ok
102840_0,-33.41275573783969,4.850330525025996,True,ok
102848_0,-379.8995787372366,100000.00011948445,False,ok
102854_0,-437.16397465167057,100000.00012631397,False,ok
102862_0,-379.89657523112464,100000.00011948445,False,ok
10286_0,-29.445161757656024,1.879800286658624,True,ok
102876_0,-443.36932699099077,100000.00012334171,False,ok
102884_0,-379.89945630860865,100000.00011948445,False,ok
102890_0,-379.899462168523,100000.00011948445,False,ok
102898_0,-379.8995787372367,100000.00011948445,False,ok
102905_0,-379.9025822433486,100000.00011948445,False,ok
102911_0,-379.9014742453365,100000.00011948445,False,ok
102919_0,-379.89957873723665,100000.00011948445,False,ok
102927_0,-379.89657523112464,100000.00011948445,False,ok
102933_0,-30.523944951397198,5.0879699338466455,True,ok
102941_0,-379.8995787372367,100000.00011948445,False,ok
102949_0,-379.89657523112453,100000.00011948445,False,ok
102955_0,-379.89847073922436,100000.00011948445,False,ok
102963_0,-437.1639746516707,100000.00012631397,False,ok
10296_1,-22.868504864658803,1.5145585451094714,True,ok
102977_0,-379.8966843458904,100000.00011948445,False,ok
102983_0,-379.89957873723654,100000.00011948445,False,ok
102991_0,-365.3091254298727,100000.00020282238,False,ok
102999_0,-379.8995787372364,100000.00011948445,False,ok
103002_0,-379.89957873723654,100000.00011948445,False,ok
103010_0,-379.89657523112464,100000.00011948445,False,ok
103018_0,-379.89657523112464,100000.00011948445,False,ok
103024_0,-437.16397465167057,100000.00012631397,False,ok
103032_0,-379.8965752311243,100000.00011948445,False,ok
10303_0,-22.86850486465869,1.5145585451094714,True,ok
103046_0,-379.89957873723654,100000.00011948445,False,ok
103054_0,-30.52394495139731,5.0879699338466455,True,ok
103060_0,-379.8995787372364,100000.00011948445,False,ok
103068_0,-379.89657523112453,100000.00011948445,False,ok
103076_0,-379.89847073922425,100000.00011948445,False,ok
103082_0,-379.8965752311246,100000.00011948445,False,ok
10308_0,-22.86850486465886,1.5145585451094714,True,ok
103096_0,-379.89657523112464,100000.00011948445,False,ok
103102_0,-33.56745058996779,4.850330525025996,True,ok
10310_0,-22.86850486465869,1.5145585451094716,True,ok
103116_0,-379.8995787372367,100000.00011948445,False,ok
103122_0,-379.8984707392246,100000.00011948445,False,ok
103130_0,-379.89657523112476,100000.00011948445,False,ok
103138_0,-353.946438020375,100000.00012971189,False,ok
103144_0,-379.89957873723665,100000.00011948445,False,ok
103150_0,-379.89657523112464,100000.00011948445,False,ok
103158_0,-379.89657523112476,100000.00011948445,False,ok
103166_0,-33.56745058996802,4.850330525025996,True,ok
103172_0,-30.523944951397368,5.0879699338466455,True,ok
103180_0,-379.8965752311247,100000.00011948445,False,ok
103188_0,-379.89657523112464,100000.00011948445,False,ok
103194_0,-379.8966843458905,100000.00011948445,False,ok
103201_0,-379.89657523112476,100000.00011948445,False,ok
103209_0,-30.52394495139754,5.0879699338466455,True,ok
103215_0,-379.8995787372369,100000.00011948445,False,ok
103221_0,-379.899578737237,100000.00011948445,False,ok
103229_0,-379.89657523112487,100000.00011948445,False,ok
103237_0,-379.8995787372367,100000.00011948445,False,ok
103243_0,-379.8984707392246,100000.00011948445,False,ok
103251_0,-379.89657523112476,100000.00011948445,False,ok
103259_0,-379.896575231125,100000.00011948445,False,ok
103265_0,-379.89657523112487,100000.00011948445,False,ok
103273_0,-379.89657523112487,100000.00011948445,False,ok
10327_1,-22.86850486465869,1.5145585451094714,True,ok
103287_0,-379.89957873723677,100000.00011948445,False,ok
103295_0,-365.3121289359849,100000.00020282238,False,ok
103301_0,-379.9025822433487,100000.00011948445,False,ok
103309_0,-443.3694494196187,100000.00012334171,False,ok
103317_0,-379.9025822433487,100000.00011948445,False,ok
103323_0,-379.8995787372367,100000.00011948445,False,ok
103331_0,-379.89957873723665,100000.00011948445,False,ok
103339_0,-379.89957873723665,100000.00011948445,False,ok
103345_0,-33.570454096079914,4.850330525025996,True,ok
103353_0,-379.89957429203565,100000.00011948445,False,ok
10335_1,-29.595381888228758,1.4281666835478557,True,ok
103367_0,-379.89957429203565,100000.00011948445,False,ok
103375_0,-379.8995801519501,100000.00011948445,False,ok
103381_0,-379.90257779814755,100000.00011948445,False,ok
103389_0,-379.9025822433486,100000.00011948445,False,ok
103397_0,-379.8995787372367,100000.00011948445,False,ok
103403_0,-379.8995787372364,100000.00011948445,False,ok
103411_0,-379.9025822433486,100000.00011948445,False,ok
103419_0,-30.526948457509377,5.0879699338466455,True,ok
103425_0,-379.9025822433485,100000.00011948445,False,ok
103433_0,-379.89957873723677,100000.00011948445,False,ok
10343_1,-22.868504864658803,1.5145585451094714,True,ok
103447_0,-379.8995787372369,100000.00011948445,False,ok
103455_0,-379.89957873723665,100000.00011948445,False,ok
103461_0,-379.89957873723665,100000.00011948445,False,ok
103469_0,-379.9025822433486,100000.00011948445,False,ok
103475_0,-379.8995787372365,100000.00011948445,False,ok
103483_0,-379.90258224334866,100000.00011948445,False,ok
10348_1,-13.368889060559695,1.647773959496997,True,ok
103497_0,-379.9025822433486,100000.00011948445,False,ok
103505_0,-379.8995787372367,100000.00011948445,False,ok
103511_0,-379.8995787372366,100000.00011948445,False,ok
103519_0,-379.89958459715086,100000.00011948445,False,ok
103525_0,-379.89957873723654,100000.00011948445,False,ok
103531_0,-379.9025822433486,100000.00011948445,False,ok
103539_0,-30.526948457509206,5.0879699338466455,True,ok
103545_0,-379.9025822433484,100000.00011948445,False,ok
103551_0,-443.3694494196188,100000.00012334171,False,ok
103559_0,-379.9025822433486,100000.00011948445,False,ok
103567_0,-379.89957873723677,100000.00011948445,False,ok
103573_0,-379.89957873723665,100000.00011948445,False,ok
10357_1,-13.36888461535898,1.6477739594969971,True,ok
103587_0,-33.57045409607997,4.850330525025996,True,ok
103593_0,-379.8995787372364,100000.00011948445,False,ok
103600_0,-33.41575924395164,4.850330525025996,True,ok
103608_0,-379.9025822433485,100000.00011948445,False,ok
103614_0,-379.8995787372366,100000.00011948445,False,ok
103620_0,-379.90147424533643,100000.00011948445,False,ok
103628_0,-437.16697815778264,100000.00012631397,False,ok
103636_0,-379.89957873723654,100000.00011948445,False,ok
103642_0,-379.8996878520024,100000.00011948445,False,ok
10364_0,-6.642012036989513,1.6975067197675449,True,ok
103656_0,-379.8965752311246,100000.00011948445,False,ok
103664_0,-33.41275573783963,4.850330525025996,True,ok
103670_0,-379.89957873723637,100000.00011948445,False,ok
103678_0,-379.8995787372364,100000.00011948445,False,ok
103684_0,-379.8965752311247,100000.00011948445,False,ok
103692_0,-379.8995787372366,100000.00011948445,False,ok
10369_0,-8.726343981841751,1.788758386492963,True,ok
103706_0,-437.1639746516706,100000.00012631397,False,ok
103712_0,-379.89657523112464,100000.00011948445,False,ok
103720_0,-379.8965752311245,100000.00011948445,False,ok
103728_0,-379.8966843458904,100000.00011948445,False,ok
103734_0,-33.56745058996796,4.850330525025996,True,ok
103740_0,-379.8995787372365,100000.00011948445,False,ok
103748_0,-379.8995787372367,100000.00011948445,False,ok
103754_0,-379.8995787372368,100000.00011948445,False,ok
103760_0,-437.1639746516706,100000.00012631397,False,ok
103768_0,-379.8965752311248,100000.00011948445,False,ok
103774_0,-379.8965752311248,100000.00011948445,False,ok
103782_0,-379.89957873723677,100000.00011948445,False,ok
10378_0,-8.726343981841978,1.788758386492963,True,ok
103796_0,-379.8995787372367,100000.00011948445,False,ok
103801_0,-379.89847073922436,100000.00011948445,False,ok
103809_0,-437.1639746516705,100000.00012631397,False,ok
103815_0,-379.8965752311248,100000.00011948445,False,ok
103821_0,-379.8965752311248,100000.00011948445,False,ok
103829_0,-379.8995787372366,100000.00011948445,False,ok
103837_0,-379.90258224334855,100000.00011948445,False,ok
103843_0,-379.8995787372366,100000.00011948445,False,ok
10384_1,-6.642012036989627,1.6975067197675449,True,ok
103857_0,-379.8996878520024,100000.00011948445,False,ok
103863_0,-379.8995787372368,100000.00011948445,False,ok
103871_0,-443.3694494196188,100000.00012334171,False,ok
103879_0,-379.89957873723665,100000.00011948445,False,ok
103885_0,-379.89958459715103,100000.00011948445,False,ok
103892_0,-379.8995787372367,100000.00011948445,False,ok
10389_0,-6.64201203698974,1.6975067197675449,True,ok
103906_0,-379.9014742453364,100000.00011948445,False,ok
103914_0,-379.8995787372367,100000.00011948445,False,ok
103920_0,-379.9025822433485,100000.00011948445,False,ok
103928_0,-379.9025822433484,100000.00011948445,False,ok
103934_0,-379.9025822433485,100000.00011948445,False,ok
103942_0,-379.8995787372367,100000.00011948445,False,ok
10394_0,-13.368889060559582,1.6477739594969971,True,ok
103956_0,-33.41575924395147,4.850330525025996,True,ok
103962_0,-379.8995787372367,100000.00011948445,False,ok
103970_0,-437.16697815778247,100000.00012631397,False,ok
103978_0,-379.8995787372367,100000.00011948445,False,ok
103984_0,-365.31212893598484,100000.00020282238,False,ok
103990_0,-379.90258224334843,100000.00011948445,False,ok
103998_0,-379.8995787372366,100000.00011948445,False,ok
104005_0,-379.89958459715103,100000.00011948445,False,ok
104011_0,-379.9025822433485,100000.00011948445,False,ok
104019_0,-30.52694845750932,5.0879699338466455,True,ok
104025_0,-379.9025822433485,100000.00011948445,False,ok
104033_0,-379.8995787372366,100000.00011948445,False,ok
10403_1,-13.368889060559695,1.647773959496997,True,ok
104047_0,-379.89957873723677,100000.00011948445,False,ok
104053_0,-379.8995787372368,100000.00011948445,False,ok
10405_1,-6.64201203698974,1.6975067197675449,True,ok
104067_0,-33.57045409607974,4.850330525025996,True,ok
104073_0,-379.8995787372366,100000.00011948445,False,ok
104081_0,-443.3694494196188,100000.00012334171,False,ok
104089_0,-379.89957873723665,100000.00011948445,False,ok
104095_0,-379.89958459715103,100000.00011948445,False,ok
104101_0,-379.9025822433485,100000.00011948445,False,ok
104109_0,-379.90258224334883,100000.00011948445,False,ok
104117_0,-379.8995787372367,100000.00011948445,False,ok
104123_0,-379.8995787372367,100000.00011948445,False,ok
10412_1,-8.726343981841978,1.788758386492963,True,ok
104137_0,-379.90258224334855,100000.00011948445,False,ok
104144_0,-379.9025822433485,100000.00011948445,False,ok
104152_0,-379.8995787372367,100000.00011948445,False,ok
10415_0,-8.726343981841978,1.788758386492963,True,ok
104166_0,-33.415759243951584,4.850330525025996,True,ok
104172_0,-379.8995787372366,100000.00011948445,False,ok
10417_0,-6.642012036989854,1.6975067197675449,True,ok
104186_0,-379.8995787372367,100000.00011948445,False,ok
104194_0,-365.31212893598484,100000.00020282238,False,ok
1041_0,-24.16883547345867,3.7566251080241186,True,ok
104207_0,-379.8995787372366,100000.00011948445,False,ok
104215_0,-379.89958459715103,100000.00011948445,False,ok
104221_0,-379.9025822433485,100000.00011948445,False,ok
10422_0,-6.64201203698974,1.6975067197675449,True,ok
104236_0,-379.9025822433486,100000.00011948445,False,ok
104244_0,-379.89957873723665,100000.00011948445,False,ok
104250_0,-379.89957873723665,100000.00011948445,False,ok
104258_0,-33.41575924395147,4.850330525025996,True,ok
104264_0,-379.8995787372367,100000.00011948445,False,ok
104272_0,-437.16697815778247,100000.00012631397,False,ok
10427_0,-13.368889060559695,1.647773959496997,True,ok
104286_0,-365.31212893598496,100000.00020282238,False,ok
104292_0,-379.90258224334855,100000.00011948445,False,ok
10429_0,-6.642012036989627,1.6975067197675449,True,ok
104306_0,-379.8995787372366,100000.00011948445,False,ok
104312_0,-379.9025822433486,100000.00011948445,False,ok
104320_0,-379.9025822433485,100000.00011948445,False,ok
104328_0,-379.9014742453365,100000.00011948445,False,ok
104334_0,-379.8995787372368,100000.00011948445,False,ok
104340_0,-379.8995787372366,100000.00011948445,False,ok
104348_0,-33.41575924395147,4.850330525025996,True,ok
104354_0,-379.8995787372367,100000.00011948445,False,ok
104362_0,-437.16697815778247,100000.00012631397,False,ok
10436_0,-13.368889060559695,1.6477739594969971,True,ok
104376_0,-365.3091254298728,100000.00020282238,False,ok
104382_0,-379.89957873723654,100000.00011948445,False,ok
10438_0,-8.726343981842092,1.788758386492963,True,ok
104396_0,-379.8965752311246,100000.00011948445,False,ok
104401_0,-33.56745058996796,4.850330525025996,True,ok
104409_0,-379.8995787372368,100000.00011948445,False,ok
104415_0,-379.8965752311248,100000.00011948445,False,ok
104423_0,-379.8965752311247,100000.00011948445,False,ok
10442_1,-8.726343981841978,1.788758386492963,True,ok
104437_0,-30.523944951397368,5.0879699338466455,True,ok
104443_0,-443.36644591350665,100000.00012334171,False,ok
10444_1,-13.368889060559695,1.6477739594969971,True,ok
104457_0,-379.89658109103925,100000.00011948445,False,ok
104465_0,-379.8965752311247,100000.00011948445,False,ok
104471_0,-30.523944951397254,5.0879699338466455,True,ok
104479_0,-379.8995787372368,100000.00011948445,False,ok
104485_0,-379.8965752311248,100000.00011948445,False,ok
104493_0,-379.8984707392244,100000.00011948445,False,ok
