Generation	Smiles
G4	C(C(C(N(C=N)C=N)=N)N)#N
G4	C(C(C(N(C=N)C=N)=N)NC=N)#N
G4	C(N(C=N)C(C(C=N)=O)=N)=N
G4	C(N(C=N)C(C(C(C=N)=N)=N)=N)=O
G4	C(N(C=N)C(C(C=O)=N)=N)=O
G4	C(C(C(N(C=O)C=N)=N)O)#N
G4	C(C(C(N(C=O)C=N)=N)N)#N
G4	C(C(C(N(C=O)C=N)=N)NC=N)#N
G4	C(N(C=N)C(C(C=N)=O)=N)=O
G4	C(C(C(NC(C(C=N)=N)=N)=N)=N)=N
G4	C(C(NC(C(C=N)=N)=N)=N)=O
G4	C(N(C(C=O)=N)C(C(C=N)=N)=N)=N
G4	C(N(C(C=O)=N)C(C(C=N)=N)=N)=O
G4	C(N(C(C=N)=O)C(C(C=N)=N)=N)=N
G4	C(C(C#N)NC(C(C=N)=N)=N)#N
G4	C(C(C#N)N(C=N)C(C(C=N)=N)=N)#N
G4	C(N(C(C=N)=O)C(C(C=N)=N)=N)=O
G4	C(N(C=O)C(C(C=N)=N)=N)=O
G4	C(C(NC(C(C=N)=N)=N)=O)=O
G4	C(C(C=N)=N)(NC(C(C=N)=N)=N)=O
G4	C(C(N(C(C=N)=N)C(C=O)=N)=N)=O
G4	C(C(N(C(C=N)=O)C(C=O)=N)=N)=O
G4	C(C(NC(C=O)=N)=N)=O
G4	C(N(C(C=O)=N)C(C=O)=N)=N
G4	C(N(C(C=O)=N)C(C=O)=N)=O
G4	C(N(C(C=N)=O)C(C=O)=N)=N
G4	C(C(C#N)N(C(C=N)=N)C(C=O)=N)#N
G4	C(C(C#N)NC(C=O)=N)#N
G4	C(C(C#N)N(C=N)C(C=O)=N)#N
G4	C(N(C(C=N)=O)C(C=O)=N)=O
G4	C(N(C=O)C(C=O)=N)=O
G4	C(C(NC(C=O)=N)=O)=O
G4	C(C(NC(C(C=N)=N)=O)=N)=O
G4	C(C=N)(NC(C(C(C=N)=N)=N)=N)=O
G4	C(C(C(NC(C=N)=O)=N)=N)=O
G4	C(C(C(NC(C=N)=O)=N)O)#N
G4	C(C(C(NC(C=N)=O)=N)N)#N
G4	C(C(C(NC(C=N)=O)=N)NC=N)#N
G4	C(C=N)(NC(C(C=N)=O)=N)=O
G4	C(N(C=N)C(C=N)=O)=N
G4	C(N(C=N)C(C=N)=O)=O
G4	C(N(C=O)C=N)=O
G4	C(NC(C=O)=O)=N
G4	C(NC(C(C=N)=N)=O)=N
G4	C(C(C(C(C=N)=N)=N)=N)#N
G4	C(C(C(C=O)=N)=N)#N
G4	C(C(C(C#N)=N)O)#N
G4	C(C(C(C#N)N(C=N)C(C=N)=N)=N)#N
G4	C(C(C(C#N)NC(C=N)=N)=N)#N
G4	C(C(C(C#N)N(C=N)C=N)=N)#N
G4	C(C(C(C#N)=N)N)#N
G4	C(C(C(C#N)NC=N)=N)#N
G4	C(C(C(C=N)=O)=N)#N
G4	C(C(O)=O)=O
G4	C(C(C=N)=N)(O)=O
G4	C(C(C(N)=O)O)#N
G4	C(C(C(N)=N)NC(C(C=N)=N)=N)#N
G4	C(C(C(C#N)NC(C(C=N)=N)=N)=N)#N
G4	C(C(C#N)(C=N)NC(C(C=N)=N)=N)#N
G4	C(C(C(N)=O)NC(C(C=N)=N)=N)#N
G4	C(C(C(N)=N)NC(C=O)=N)#N
G4	C(C(C(N)=N)N(C=N)C(C=O)=N)#N
G4	C(C(C(NC=N)=N)NC(C=O)=N)#N
G4	C(C(C(NC=O)=N)NC(C=O)=N)#N
G4	C(C(C(C#N)NC(C=O)=N)=N)#N
G4	C(C(C#N)NC(C#N)C(N)=N)#N
G4	C(C(C#N)N(C=N)C(C#N)C(N)=N)#N
G4	C(C(C#N)(C=N)NC(C=O)=N)#N
G4	C(C(C(N)=O)NC(C=O)=N)#N
G4	C(C(C(C#N)N(C=N)C(C=O)=N)=N)#N
G4	C(C(C#N)NC(C#N)C(NC=N)=N)#N
G4	C(C(C#N)(C=N)N(C=N)C(C=O)=N)#N
G4	C(C(C(N)=O)N(C=N)C(C=O)=N)#N
G4	C(C(C#N)NC(C#N)C(NC=O)=N)#N
G4	C(C(C#N)NC(C#N)C(C#N)=N)#N
G4	C(C(C#N)N(C=N)C(C#N)C(C#N)=N)#N
G4	C(C(C#N)(C=N)NC(C#N)C#N)#N
G4	C(C(C#N)NC(C#N)C(N)=O)#N
G4	C(C(C#N)(C=N)N(C=N)C(C#N)C#N)#N
G4	C(C(C#N)N(C=N)C(C#N)C(N)=O)#N
G4	C(C(C#N)(C=N)N)#N
G4	C(C(C(N)=O)N)#N
G4	C(C(C#N)(C=N)NC=N)#N
G4	C(C(C(N)=O)NC=N)#N
G4	C(C(C#N)(C=N)N(C=N)C(C=N)=N)#N
G4	C(C(C(N)=O)N(C=N)C(C=N)=N)#N
G4	C(C(C#N)(C=N)NC(C=N)=N)#N
G4	C(C(C(N)=O)NC(C=N)=N)#N
G4	C(C(C#N)(C=N)N(C=N)C=N)#N
G4	C(C(C(N)=O)N(C=N)C=N)#N
G4	C(C(C#N)N(C(C=N)=N)C(C#N)C#N)#N
G4	C(C(C#N)NC(C#N)C#N)#N
G4	C(C(C#N)N(C=N)C(C#N)C#N)#N
G4	C(N(C(C(C=N)=N)=O)C(C=N)=N)=N
G4	C(N(C(C=O)=O)C(C=N)=N)=N
G4	C(N(C(C(C=N)=N)=O)C(C=N)=N)=O
G4	C(N(C(C=O)=O)C(C=N)=N)=O
G4	C(N(C=N)C(C(C=N)=N)=O)=N
G4	C(N(C=N)C(C=O)=O)=N
G4	C(N(C=N)C(C(C=N)=N)=O)=O
G4	C(N(C=N)C(C=O)=O)=O
G4	C(C=N)(NC(C(C=N)=N)=O)=O
G4	C(C(NC(C=N)=O)=O)=O
G4	C(C=N)(NC(C=N)=O)=O
G4	C(NC(C(C=N)=N)=O)=O
G4	C(NC(C=O)=O)=O
G4	C(C(C(C=N)=N)=O)#N
G4	C(C(C=O)=O)#N
G4	C(C(C#N)N(C=O)C(C=N)=N)#N
G4	C(C(C#N)N(C=N)C(C=N)=O)#N
G4	C(C(C#N)NC(C=N)=O)#N
G4	C(C(C#N)N(C=O)C=N)#N
G4	C(C(C#N)NC=O)#N
G4	C(C(C(N)=O)=N)=O
G4	C(C(C=N)=O)(N)=O
G4	C(C(C(C=N)=N)=N)(N)=O
G5	C(C(C(O)=O)O)#N
G5	C(C1(C(NC(C1O)=N)=N)O)#N
G5	C(C1(C(NC(C1O)=N)=N)N)#N
G5	C(C1(C(NC(C1O)=N)=N)NC=N)#N
G5	C(C1(C(N(C=N)C(C1O)=N)=N)O)#N
G5	C(C1(C(N(C=N)C(C1O)=N)=N)N)#N
G5	C(C1(C(N(C=O)C(C1O)=N)=N)O)#N
G5	C(C1(C(N(C=O)C(C1O)=N)=N)N)#N
G5	C(C1(C#N)C(C(C(N1)=N)=N)O)#N
G5	C(C1(C#N)C(C(C(N1C=N)=N)=N)O)#N
G5	C(C1(C(NC(C1O)=O)=N)O)#N
G5	C(C1(C(NC(C1O)=O)=N)N)#N
G5	C(C1(C(NC(C1O)=O)=N)NC=N)#N
G5	C(C(C(N)=N)(C(C(C(N)=N)=N)O)O)#N
G5	C(C(C(N)=N)(C(C(C(N)=N)=N)O)N)#N
G5	C(C(C(N)=O)(C(C(C(N)=N)=N)O)O)#N
G5	C(C(C(N)=O)(C(C(C(N)=N)=N)O)N)#N
G5	C(C(C(N)=N)(C(C=N)(C(N)=N)O)O)#N
G5	C(C(C(N)=N)(C(C(NC=N)=O)O)O)#N
G5	C(C(C(N)=N)(C(C(O)=O)O)O)#N
G5	C(C(C(N)=N)(C(C(C#N)=O)O)O)#N
G5	C(C(C=O)(C(C#N)(C(N)=N)O)O)#N
G5	C(C(C(N)=N)(C(C(C(N)=O)=N)O)O)#N
G5	C(C(C(N)=N)(C(C(N)=O)(C=N)O)O)#N
G5	C(C(C(N)=N)(C(C(N)=N)(C=N)O)N)#N
G5	C(C(C(N)=N)(C(C(NC=N)=O)O)N)#N
G5	C(C(C(N)=N)(C(C(O)=O)O)N)#N
G5	C(C(C(N)=N)(C(C(NC=O)=O)O)N)#N
G5	C(C(C(N)=N)(C(C(C#N)=O)O)N)#N
G5	C(C(C=O)(C(C#N)(C(N)=N)N)O)#N
G5	C(C(C(N)=N)(C(C(C(N)=O)=N)O)N)#N
G5	C(C(C(N)=N)(C(C(N)=O)(C=N)O)N)#N
G5	C(C(C(N)=N)(C(C(O)=O)O)NC=N)#N
G5	C(C(C(N)=O)(C(C=N)(C(N)=N)O)O)#N
G5	C(C(C(N)=O)(C(C(N)=N)(C=N)O)N)#N
G5	C(C(C(NC=N)=N)(C(C(O)=O)O)N)#N
G5	C(C(C(N)=O)(C(C(NC=N)=O)O)N)#N
G5	C(C(C(C#N)=N)(C(C(O)=O)O)O)#N
G5	C(C(C(C#N)=N)(C(C(C#N)=O)O)O)#N
G5	C(C(C=O)(C(C#N)(C(C#N)=N)O)O)#N
G5	C(C(C(C#N)=N)(C(C(O)=O)O)N)#N
G5	C(C(C(C#N)=N)(C(C(C#N)=O)O)N)#N
G5	C(C(C=O)(C(C#N)(C(C#N)=N)N)O)#N
G5	C(C(C(N)=O)(C(C(O)=O)O)O)#N
G5	C(C(C(N)=O)(C(C(O)=O)O)N)#N
G5	C(C(C#N)(C(C(O)=O)O)NC=O)#N
G5	C(C(C(N)=O)(C(C(C#N)=O)O)O)#N
G5	C(C(C=O)(C(C#N)(C(N)=O)O)O)#N
G5	C(C(C(N)=O)(C(C(C#N)=O)O)N)#N
G5	C(C(C=O)(C(C#N)(C(N)=O)N)O)#N
G5	C(C(C(N)=O)(C(C(C(N)=O)=N)O)N)#N
G5	C(C(C(N)=O)(C(C(N)=O)(C=N)O)N)#N
G5	C(C(C#N)(C(C(C#N)=O)O)NC=O)#N
G5	C(C(C#N)(C(C#N)(C=O)O)NC=O)#N
G5	C(C(C#N)(C(C#N)(C(C#N)O)O)O)#N
G5	C(C(C#N)(C(C#N)(C(C#N)O)O)N)#N
G5	C(C(C(N)=N)(C(C#N)O)O)#N
G5	C(C(C(N)=N)(C(C#N)O)N)#N
G5	C(C(C(N)=N)(C(C#N)O)NC=N)#N
G5	C(C(C(NC=N)=N)(C(C#N)O)O)#N
G5	C(C(C(NC=N)=N)(C(C#N)O)N)#N
G5	C(C(C(NC=O)=N)(C(C#N)O)O)#N
G5	C(C(C(NC=O)=N)(C(C#N)O)N)#N
G5	C(C(C#N)(C(C#N)O)NC(C=O)=N)#N
G5	C(C(C(C#N)=N)(C(C#N)O)O)#N
G5	C(C(C(C#N)=N)(C(C#N)O)N)#N
G5	C(C(C(C#N)(C(C#N)O)NC=N)=N)#N
G5	C(C(C(N)=O)(C(C#N)O)O)#N
G5	C(C(C(N)=O)(C(C#N)O)N)#N
G5	C(C(C(N)=O)(C(C#N)O)NC=N)#N
G5	C(C(C#N)(C(C#N)O)NC(C=N)=O)#N
G5	C(C(C#N)(C(C#N)O)N(C=O)C=N)#N
G5	C(C(C#N)(C(C#N)O)NC=O)#N
G5	C(C(C(N)=N)(C(C(N)=N)O)O)#N
G5	C(C(C(N)=N)(C(C(N)=N)O)N)#N
G5	C(C(C(N)=N)(C(C(N)=N)O)NC=N)#N
G5	C(C(C(NC=N)=N)(C(C(N)=N)O)O)#N
G5	C(C(C(NC=N)=N)(C(C(N)=N)O)N)#N
G5	C(C(C(NC=O)=N)(C(C(N)=N)O)O)#N
G5	C(C(C(NC=O)=N)(C(C(N)=N)O)N)#N
G5	C(C(C(C#N)=N)(C(C(N)=N)O)O)#N
G5	C(C(C(C#N)=N)(C(C(N)=N)O)N)#N
G5	C(C(C(N)=O)(C(C(N)=N)O)O)#N
G5	C(C(C(N)=O)(C(C(N)=N)O)N)#N
G5	C(C(C(N)=O)(C(C(N)=N)O)NC=N)#N
G5	C(C(C#N)(C(C(N)=N)O)NC=O)#N
G5	C(C(C(N)=N)(C(C(NC=N)=N)O)O)#N
G5	C(C(C(N)=N)(C(C(NC=N)=N)O)N)#N
G5	C(C(C(N)=O)(C(C(NC=N)=N)O)O)#N
G5	C(C(C(N)=O)(C(C(NC=N)=N)O)N)#N
G5	C(C(C(N)=N)(C(C(NC=O)=N)O)O)#N
G5	C(C(C(N)=N)(C(C(NC=O)=N)O)N)#N
G5	C(C(C(N)=O)(C(C(NC=O)=N)O)N)#N
G5	C(C(C(N)=N)(C(C(C#N)=N)O)O)#N
G5	C(C(C(N)=N)(C(C(C#N)=N)O)N)#N
G5	C(C(C(C#N)=N)(C(C(C#N)=N)O)O)#N
G5	C(C(C(C#N)=N)(C(C(C#N)=N)O)N)#N
G5	C(C(C(N)=O)(C(C(C#N)=N)O)O)#N
G5	C(C(C(N)=O)(C(C(C#N)=N)O)N)#N
G5	C(C(C#N)(C(C(C#N)=N)O)NC=O)#N
G5	C(C(C#N)(C(C(C(N)=N)=N)O)O)#N
G5	C(C(C#N)(C(C=N)(C(N)=N)O)O)#N
G5	C(C(C#N)(C(C(NC=N)=O)O)O)#N
G5	C(C(C#N)(C(C(C(C#N)=N)=N)O)O)#N
G5	C(C(C#N)(C(C=N)(C(C#N)=N)O)O)#N
G5	C(C(C#N)(C(C(O)=O)O)O)#N
G5	C(C(C#N)(C(C(NC=O)=O)O)O)#N
G5	C(C(C#N)(C(C#N)(C(C=N)=N)O)O)#N
G5	C(C(C#N)(C(C(C#N)=O)O)O)#N
G5	C(C(C#N)(C(C#N)(C=O)O)O)#N
G5	C(C(C#N)(C(C(C(N)=O)=N)O)O)#N
G5	C(C(C#N)(C(C(N)=O)(C=N)O)O)#N
G5	C(C(C#N)(C(C(C(N)=N)=N)O)N)#N
G5	C(C(C#N)(C(C(N)=N)(C=N)O)N)#N
G5	C(C(C#N)(C(C(NC=N)=O)O)N)#N
G5	C(C(C#N)(C(C(C(C#N)=N)=N)O)N)#N
G5	C(C(C#N)(C(C=N)(C(C#N)=N)O)N)#N
G5	C(C(C#N)(C(C(O)=O)O)N)#N
G5	C(C(C#N)(C(C(NC=O)=O)O)N)#N
G5	C(C(C#N)(C(C#N)(C(C=N)=N)O)N)#N
G5	C(C(C#N)(C(C(C#N)=O)O)N)#N
G5	C(C(C#N)(C(C#N)(C=O)O)N)#N
G5	C(C(C#N)(C(C(C(N)=O)=N)O)N)#N
G5	C(C(C#N)(C(C(N)=O)(C=N)O)N)#N
G5	C(C(C#N)(C(C(O)=O)O)NC=N)#N
G5	C(C(C#N)(C(C(C#N)=O)O)NC=N)#N
G5	C(C(C#N)(C(C#N)(C=O)O)NC=N)#N
G5	C(C(C=N)(C(C#N)(C(N)=N)O)O)#N
G5	C(C(C=N)(C(C#N)(C(N)=N)N)O)#N
G5	C(C(C=N)(C(C#N)(C(C#N)=N)O)O)#N
G5	C(C(C=N)(C(C#N)(C(C#N)=N)N)O)#N
G5	C(C(C(N)=O)(C(C#N)(C=N)O)O)#N
G5	C(C(C=N)(C(C#N)(C(N)=O)N)O)#N
G5	C(C(C#N)(C(C#N)(C=N)O)NC=O)#N
G5	C(C(C(N)=N)(C(C(N)=O)O)O)#N
G5	C(C(C(N)=N)(C(C(N)=O)O)N)#N
G5	C(C(C(N)=N)(C(C(N)=O)O)NC=N)#N
G5	C(C(C(NC=N)=N)(C(C(N)=O)O)O)#N
G5	C(C(C(NC=N)=N)(C(C(N)=O)O)N)#N
G5	C(C(C(NC=O)=N)(C(C(N)=O)O)N)#N
G5	C(C(C(C#N)=N)(C(C(N)=O)O)O)#N
G5	C(C(C(C#N)=N)(C(C(N)=O)O)N)#N
G5	C(C(C(N)=O)(C(C(N)=O)O)O)#N
G5	C(C(C(N)=O)(C(C(N)=O)O)N)#N
G5	C(C(C(N)=O)(C(C(N)=O)O)NC=N)#N
G5	C(C(C#N)(C(C(N)=O)O)NC=O)#N
G5	C(C(C#N)=O)#N
G5	C(C(C=N)O)#N
G5	C(CO)(N)=N
G5	C(NC(CO)=N)=N
G5	C(NC(CO)=N)=O
G5	C(C(CO)=N)#N
G5	C(CO)(N)=O
G5	C(CO)#N
G5	C(C(C=N)(C(NC(C=O)=N)=N)O)#N
G5	C(C(C#N)NC(C(C#N)(C=N)O)=N)#N
G5	C(C(C=N)(C(N(C=O)C=O)=N)O)#N
G5	C(C(C=N)(C(NC(C=O)=O)=N)O)#N
G5	C(C(C=N)(C(N)=N)O)#N
G5	C(C(C=N)(C(NC=N)=N)O)#N
G5	C(C(C=N)(C(NC=O)=N)O)#N
G5	C(C(C=N)(C(NC(C=N)=N)=N)O)#N
G5	C(C(C=N)(C(N(C=N)C=N)=N)O)#N
G5	C(C(C=N)(C(N(C=O)C=N)=N)O)#N
G5	C(C(C=N)(C(NC(C=N)=O)=N)O)#N
G5	C(C(C(C#N)(C=N)O)=N)#N
G5	C(C(C#N)(C(C=N)=N)O)#N
G5	C(C(C#N)(C=O)O)#N
G5	C(C(C(N)=O)(C=N)O)#N
G5	C(C(C(C(N)=N)O)=O)#N
G5	C(C(C(C(NC=N)=N)O)=O)#N
G5	C(C(C(C(NC=O)=N)O)=O)#N
G5	C(C(C(C(C#N)=N)O)=O)#N
G5	C(C(C(C#N)(C=N)O)=O)#N
G5	C(C(C#N)(C(C=N)=O)O)#N
G5	C(C(C(C(N)=O)O)=O)#N
G5	C(C(C#N)(C(C=N)=O)N)#N
G5	C(C(C#N)(C(C=N)=O)NC=N)#N
G5	C(C(C(C#N)=O)O)#N
G5	C(C1C(NC(C#N)C(N1)=N)=N)#N
G5	C(C1C(NC(C#N)C(N1C=N)=N)=N)#N
G5	C(C1C(NC(C(C#N)N1)=N)=N)#N
G5	C(C1C(NC(C(C#N)N1C=N)=N)=N)#N
G5	C(C1C(N(C=N)C(C(C#N)N1)=N)=N)#N
G5	C(C1C(N(C=O)C(C(C#N)N1)=N)=N)#N
G5	C(C1C(NC(C(C#N)N1)=N)=O)#N
G5	C(C1C(NC(C(C#N)N1C=N)=N)=O)#N
G5	C(C(C(N)=N)O)(NC(C(C=O)=N)=N)=N
G5	C(C(C(N)=N)N)(NC(C(C=O)=N)=N)=N
G5	C(C(C(NC(C(C=O)=N)=N)=N)O)(N)=O
G5	C(C(C(NC(C(C=O)=N)=N)=N)N)(N)=O
