Generation	Smiles
3	C(C(C(CC(C=O)O)=O)O)=O
3	C(CC(C(C=O)O)O)(C(C=O)O)=O
3	C(C(C(CC(CO)(C)O)=O)O)=O
3	C(C(C(C)(CC(CO)=O)O)O)=O
3	C(C)(C(C(C(C(C)=O)O)O)O)=O
3	C(C(C(C)(C(C(C)=O)O)O)O)=O
3	C(C(C(CC(C)O)=O)O)=O
3	C(CC(C(C(C)=O)O)O)=O
3	C(CC(C)(C(C=O)O)O)=O
3	C(C(C(CC(CNC)O)=O)O)=O
3	C(C(C(C(C(C)=O)O)O)NC)=O
3	C(C(C(C)(C(C=O)O)O)NC)=O
3	C(C(C(C(CO)=O)C(C=O)O)O)=O
3	C(C(C(C(CC(C=O)O)=O)O)O)=O
3	C(C(C(C(C=O)=O)CO)O)=O
3	C(CO)(C(CO)C(C=O)O)=O
3	C(C(C(C=O)C(C=O)O)O)=O
3	C(C(C(C=O)O)O)(C(CO)O)=O
3	C(C(C(C=O)O)NC)=O
3	C(C(C(C=O)O)NC)(C(CO)O)=O
3	C(CNC(C=O)C(C=O)O)(O)=O
3	C(C(CO)O)(CC(CO)(C)O)=O
3	C(CO)(CC(C)(C(CO)O)O)=O
3	C(C)(C(C(C)(C(CO)O)O)O)=O
3	C(C(CO)O)(CC(C)O)=O
3	C(CC(C)(C(CO)O)O)=O
3	C(C(CO)O)(CC(CNC)O)=O
3	C(C(C(C)(C(CO)O)O)NC)=O
3	C(CO)(C(C(C)O)C(C=O)O)=O
3	C(CC(C=O)O)(C(C(C)O)O)=O
3	C(CC(C(CC(CO)=O)O)O)=O
3	C(CC(CO)(CC(C=O)O)O)=O
3	C(C(C(C(C(C=O)=O)CO)O)O)=O
3	C(C(C(CO)C(C)(CO)O)=O)=O
3	C(CC(C(CCO)=O)O)(CO)=O
3	C(C(CCO)(CC(CO)=O)O)=O
3	C(C(CCO)(C(C(C)=O)O)O)=O
3	C(C(C(CO)C(C)O)=O)=O
3	C(CC(C(CCO)=O)O)=O
3	C(C(CCO)(CC=O)O)=O
3	C(C(C(CO)C(CNC)O)=O)=O
3	C(C(CCO)(C(C=O)NC)O)=O
3	C(C(C(CO)(C)O)O)(CCO)=O
3	C(CO)(C(CO)C(CO)(C)O)=O
3	C(CO)(CC(CO)(CCO)O)=O
3	C(C)(C(C(CO)(CCO)O)O)=O
3	C(C(C(C)O)O)(CCO)=O
3	C(CO)(C(CO)C(C)O)=O
3	C(CC(CO)(CCO)O)=O
3	C(C(C(CNC)O)O)(CCO)=O
3	C(CO)(C(CO)C(CNC)O)=O
3	C(C(C(CO)(CCO)O)NC)=O
3	C(C(C(C=O)O)O)(CC(C)O)=O
3	C(CC(C(C(C(C)=O)O)O)O)=O
3	C(CC(C)(C(C(C=O)O)O)O)=O
3	C(C(C(C(C=O)C(C=O)O)O)O)=O
3	C(CC(C(C=O)O)O)=O
3	C(C(C(C(C=O)O)O)NC)=O
3	C(CO)(CC(CO)(C)O)=O
3	C(C)(C(C(CO)(C)O)O)=O
3	C(C(CC(CC(CO)=O)O)O)=O
3	C(C(CC(C(C(C)=O)O)O)O)=O
3	C(C(C(CO)(C)O)C(C=O)O)=O
3	C(C(C(C(CC(CO)=O)O)O)O)=O
3	C(C(C(C(C(C(C)=O)O)O)O)O)=O
3	C(CO)(CC(C)O)=O
3	C(C)(C(C(C)O)O)=O
3	C(CC(C)(CO)O)=O
3	C(CO)(CC(CO)(C(CO)O)O)=O
3	C(C)(C(C(CO)(C(CO)O)O)O)=O
3	C(C(C(CO)(C)O)O)(C(CO)O)=O
3	C(CO)(CC(CNC)O)=O
3	C(C)(C(C(CNC)O)O)=O
3	C(C(C(C)(CO)O)NC)=O
3	C(CNCC(CC(CO)=O)O)(O)=O
3	C(C)(C(C(CNCC(O)=O)O)O)=O
3	C(C(C(C)(CO)O)NCC(O)=O)=O
3	C(C(C(C)O)C(C=O)O)=O
3	C(CC(C(CC=O)O)O)=O
3	C(CC(CC(C=O)O)O)=O
3	C(C(C(CNC)O)C(C=O)O)=O
3	C(CC(C(C(C=O)NC)O)O)=O
3	C(C(C(CC(C=O)O)O)NC)=O
3	C(C(C(C(C(C=O)O)O)O)NC)=O
3	C(CC(C)O)=O
3	C(CC(CO)(C(CO)O)O)=O
3	C(C(C(C)O)O)(C(CO)O)=O
3	C(CC(CNC)O)=O
3	C(C(C(C)O)NC)=O
3	C(CC(CNC)(C(CO)O)O)=O
3	C(C(CO)O)(C(C(C)O)NC)=O
3	C(CC(CNCC(O)=O)O)=O
3	C(C(C(C)O)NCC(O)=O)=O
3	C(CC(C(CO)(C(CO)O)O)O)=O
3	C(CC(C(CC(CCO)=O)=O)O)=O
3	C(CC(C=O)(CC=O)O)(CCO)=O
3	C(CC(CCO)(CC(C=O)=O)O)=O
3	C(CCO)(C(C(C=O)=O)C(C)O)=O
3	C(C(CO)C(C)O)(CC(C=O)=O)=O
3	C(CC(C(CCC(CO)=O)=O)O)=O
3	C(CO)(CCC(C=O)(CC=O)O)=O
3	C(CC(CCC(C=O)=O)(CO)O)=O
3	C(CC(C(C=O)=O)C(C)O)(CO)=O
3	C(CO)(C(C(C)O)CC(C=O)=O)=O
3	C(CCC(C=O)=O)(C(C(C)O)O)=O
3	C(CC(C(CC(C(C)=O)O)=O)O)=O
3	C(C)(C(CC(C=O)(CC=O)O)O)=O
3	C(CC(C)(C(CC(C=O)=O)O)O)=O
3	C(C(C(C(C=O)=O)C(C)O)O)(C)=O
3	C(C(CC(C=O)=O)O)(CC(C)O)=O
3	C(CC(C(CC(CC=O)O)=O)O)=O
3	C(CC(CC(C=O)(CC=O)O)O)=O
3	C(CC(CC(CC(C=O)=O)O)O)=O
3	C(CC(C(C(C=O)=O)C(C)O)O)=O
3	C(C(C(CC(C=O)=O)O)C(C)O)=O
3	C(CC(CC(C(CCO)=O)=O)O)=O
3	C(CC(C(CCO)=O)(CC=O)O)=O
3	C(C(CCO)(CC=O)O)(CC=O)=O
3	C(C(C(C(CCO)=O)=O)C(C)O)=O
3	C(CC(C(C(CO)C(C)O)=O)=O)=O
3	C(CC(CC(CC(CO)=O)=O)O)=O
3	C(CC(CC=O)(CC(CO)=O)O)=O
3	C(CC(CC(CO)(CC=O)O)=O)=O
3	C(C(C(CC(CO)=O)=O)C(C)O)=O
3	C(CC=O)(C(C(CO)=O)C(C)O)=O
3	C(CC(CC(C(C(C)O)O)=O)=O)=O
3	C(CC(CC(C(C(C)=O)O)=O)O)=O
