Generation	Smiles
G2	C(C(CC(C(C)=O)=O)O)=O
G2	C(CC(CC(C=O)O)=O)=O
G2	C(C(C(CC(CO)=O)N)O)=O
G2	C(C(C(C(C(C)=O)O)N)O)=O
G2	C(CC(C(C(C=O)O)N)O)=O
G2	C1(CC(C(C(CO)O)O1)O)=O
G2	C1(COC(C(CO)O)C1O)=O
G2	C1(C(O)OC(C(CO)O)C1)=O
G2	C1(C(C(CO)O)OC(C1)O)=O
G2	C(C)(C1C(C(C(O1)O)O)O)=O
G2	C(CC1C(C(C(O)O1)O)O)=O
G2	C1(CC(C(C(CO)O1)O)O)=O
G2	C1(COC(CO)C(C1O)O)=O
G2	C1(C(O)OC(CO)C(C1)O)=O
G2	C1(C(C(CO)OC(C1)O)O)=O
G2	C1(C(C(O)OC(CO)C1)O)=O
G2	C1(C(CO)OC(C(C1)O)O)=O
G2	C1(CC(C(C(CO1)O)O)O)=O
G2	C1(COCC(C(C1O)O)O)=O
G2	C1(C(O)OCC(C(C1)O)O)=O
G2	C1(C(C(COC(C1)O)O)O)=O
G2	C1(C(C(O)OCC(C1)O)O)=O
G2	C1(C(COC(C(C1)O)O)O)=O
G2	C1(C(C(C(O)OCC1)O)O)=O
G2	C1(COC(C(C(C1)O)O)O)=O
G2	C(C(CO)O)=CC(C=O)=O
G2	C(C(C(C=CCO)=O)O)=O
G2	C(C=CC(C(CO)O)=O)=O
G2	C(C(C(C(C=C)=O)O)O)=O
G2	C(C(C=CC(CO)=O)O)=O
G2	C(C(C(C=CC=O)O)O)=O
G2	C(C(C(CO)O)O)(N)=CC=O
G2	C(C(C(N)=CC(CO)O)O)=O
G2	C(C(C(CO)N)O)=O
G2	C(CO)(C(C(C(CO)O)N)O)=O
G2	C(CN)(C(C(C(CO)O)N)O)=O
G2	C(C(CC(C(CO)O)N)=O)=O
G2	C(CC(C(C(CO)N)O)=O)=O
G2	C(C(C(CC(CO)N)=O)O)=O
G2	C(CC(C=O)N)(C(CO)O)=O
G2	C(CC(C=O)O)(C(CN)O)=O
G2	C(C(C(C(CCO)=O)O)N)=O
G2	C(C(C(C=O)O)O)(CCN)=O
G2	C(CC(C(C(C=O)O)O)N)=O
G2	C1C(C(C(O)O1)O)O
G2	C(C1(C(C(C(CO)O1)O)O)O)O
G2	C(C1C(C(C(CN)(O)O1)O)O)O
G2	C(C1(CC(C(CO)O1)O)O)=O
G2	C(CC1(C(C(CO1)O)O)O)=O
G2	C(C(C1(CC(CO1)O)O)O)=O
G2	C(C1C(CC(CO)(O1)O)O)=O
G2	C(C1C(C(C(C)(O1)O)O)O)=O
G2	C(C(C1C(CC(O)O1)O)O)=O
G2	C(C(C1C(C(C(O)O1)O)N)O)O
G2	C1C(C(C(C(CO)(O)O1)O)O)O
G2	C1C(C(C(C(CN)(O)O1)O)O)O
G2	C(C1(CC(C(CO1)O)O)O)=O
G2	C(C1C(C(CC(O1)O)O)O)=O
G2	C(C1C(C(C(C(O)O1)O)N)O)O
G2	C1C(C(C(C(C(O)O1)O)N)O)O
G2	C1(C(C(C(C(CO)O)O1)O)O)=O
G2	C1(C(C(C(C(CO)O1)O)O)O)=O
G2	C1(C(C(C(C(CO1)O)O)O)O)=O
G3	C1(C(C(C(C1)O)O)O)=O
G3	C1(C(C(C(CC1O)O)O)O)=O
G3	C1(C(C(C(C1)O)(CO)O)O)=O
G3	C1(C(CC(CO)(C1O)O)O)=O
G3	C1(C(C(C(CO)(C1)O)O)O)=O
G3	C1(C(C(C(C)(C1O)O)O)O)=O
G3	C1(C(C(CC(C1O)O)O)O)=O
G3	C1(C(C(C(CC1N)O)O)O)=O
G3	C1(C(C(C(C1)O)(CN)O)O)=O
G3	C1(C(CC(CO)(C1N)O)O)=O
G3	C1(C(C(C(CN)(C1)O)O)O)=O
G3	C1(C(C(C(C)(C1N)O)O)O)=O
G3	C1(C(C(CC(C1N)O)O)O)=O
G3	C1(C(C(C(C1CO)O)O)N)=O
G3	C1(C(C(C(C(C1)O)O)O)N)=O
G3	C1(C(CO)C(C(C1)=O)O)=O
G3	C1(CCC(C(C1O)O)=O)=O
G3	C(C1(CCC(C1O)=O)O)=O
G3	C1(CC(C(CC1O)=O)O)=O
G3	C(C1(CC(C(C1)=O)O)O)=O
G3	C(C1C(CC(C1O)=O)O)=O
G3	C1(C(CC(C1CO)O)=O)=O
G3	C1(CC(C(C(C1)=O)O)O)=O
G3	C1(CC(CC(C1O)=O)O)=O
G3	C(C1C(C(CC1O)O)=O)=O
G3	C(C1C(C(C(C1)=O)O)O)=O
G3	C1(C(CC(C(C1)O)O)=O)=O
G3	C(C1C(CC(C1O)O)=O)=O
G3	C1(C(C(C(C(C1)N)O)O)O)=O
G3	C1(C(C(C(C(C1)O)O)N)O)=O
G3	C(C1C(C(C(C1O)O)N)O)=O
G3	C1C(C(C(C(C=1)=O)O)O)O
G3	C1(C(C(C(C1CO)O)N)O)=O
G3	C1(C(C(C(C1CN)O)O)O)=O
G3	C(C1C(C(C(C1N)O)O)O)=O
G3	C1(C(C(C(C(C1CO)O)O)O)O)=O
G3	C(CO)(C(C(CO)(CO)O)O)=O
G3	C(CO)(C(C(CO)(CN)O)O)=O
G3	C(CO)(C(C(CO)(CO)O)N)=O
G3	C(CN)(C(C(CO)(CO)O)O)=O
G3	C(C(C)(C(C(CO)=O)O)O)=O
G3	C(C(CC(CO)(CO)O)=O)=O
G3	C(CO)(CC(C(C(CO)=O)O)O)=O
G3	C(CC(CO)(C(C(CO)=O)O)O)=O
G3	C(C(C(CO)=O)C(CO)(CO)O)=O
G3	C(CC(C(C(CO)(CO)O)O)=O)=O
G3	C(C)(C(C(C(C(CO)=O)O)O)O)=O
G3	C(C(C(C)(C(C(CO)=O)O)O)O)=O
G3	C(C(C(CC(CO)(CO)O)=O)O)=O
G3	C(C(C(C(CO)=O)O)O)=O
G3	C(CO)(C(C(C)(C(CO)O)O)O)=O
G3	C(C(CO)O)(CC(CO)(CO)O)=O
G3	C(C(C(C(CCO)=O)O)O)(CO)=O
G3	C(C(CCO)(C(C(CO)=O)O)O)=O
G3	C(C(C(CO)C(CO)(CO)O)=O)=O
G3	C(CO)(C(C(CO)(CCO)O)O)=O
G3	C(C(C(CO)(CO)O)O)(CCO)=O
G3	C(CO)(C(CO)C(CO)(CO)O)=O
G3	C(C(C(C(C(CO)=O)O)O)O)=O
G3	C(CO)(C(C(CO)(C)O)O)=O
G3	C(CO)(CC(CO)(CO)O)=O
G3	C(C)(C(C(CO)(CO)O)O)=O
G3	C(CC(C(C(C(CO)=O)O)O)O)=O
G3	C(C(CC(C(C(CO)=O)O)O)O)=O
G3	C(C(C(CO)(CO)O)C(C=O)O)=O
G3	C(CO)(C(C(C)O)O)=O
G3	C(CC(CO)(CO)O)=O
G3	C(CO)(C(C(CN)O)O)=O
G3	C(C(C(CO)(CO)O)N)=O
G3	C(C(C(CO)=O)C(C(CO)O)O)=O
G3	C(CC(C(C(C(CO)O)O)O)=O)=O
G3	C(C(C(CC(C(CO)O)O)=O)O)=O
G3	C(C(CO)O)(CC(C(CO)O)O)=O
G3	C(C(C(CO)C(C(CO)O)O)=O)=O
G3	C(C(C(C(CO)O)O)O)(CCO)=O
G3	C(CO)(C(CO)C(C(CO)O)O)=O
G3	C(C(C(C(CO)O)O)C(C=O)O)=O
G3	C(CC(C(CO)O)O)=O
G3	C(C(C(C(CO)O)O)N)=O
G3	C(CO)(C(C(CO)(CN)O)N)=O
G3	C(CN)(C(C(CO)(CN)O)O)=O
G3	C(CO)(C(C(C(C)=O)O)N)=O
G3	C(C(C)(C(C(CO)=O)N)O)=O
G3	C(C(C)(C(C(CN)=O)O)O)=O
G3	C(C(CC(CO)(CN)O)=O)=O
G3	C(CO)(CC(C(C(CO)=O)N)O)=O
G3	C(CN)(C(C(CC(CO)=O)O)O)=O
G3	C(CC(CO)(C(C(CO)=O)N)O)=O
G3	C(CC(CO)(C(C(CN)=O)O)O)=O
G3	C(C(C(CO)=O)C(CO)(CN)O)=O
G3	C(CC(C(C(CO)(CN)O)O)=O)=O
G3	C(C)(C(C(C(C(CO)=O)N)O)O)=O
G3	C(C)(C(C(C(C(CN)=O)O)O)O)=O
G3	C(C(C(C)(C(C(CO)=O)N)O)O)=O
G3	C(C(C(C)(C(C(CN)=O)O)O)O)=O
G3	C(C(C(CC(CO)(CN)O)=O)O)=O
G3	C(C(C(C(CO)=O)N)O)=O
G3	C(C(C(C(CN)=O)O)O)=O
G3	C(CO)(C(C(C)(C(CO)O)O)N)=O
G3	C(CN)(C(C(C)(C(CO)O)O)O)=O
G3	C(C(CO)O)(CC(CO)(CN)O)=O
G3	C(CO)(C(CO)N)=O
G3	C(C(C(C(CCO)=O)O)N)(CO)=O
G3	C(C(C(C(CCO)=O)O)O)(CN)=O
G3	C(C(CCO)(C(C(CO)=O)N)O)=O
G3	C(C(CCO)(C(C(CN)=O)O)O)=O
G3	C(C(C(CO)C(CO)(CN)O)=O)=O
G3	C(CO)(C(C(CO)(CCO)O)N)=O
G3	C(CN)(C(C(CO)(CCO)O)O)=O
G3	C(C(C(CO)(CN)O)O)(CCO)=O
G3	C(CO)(C(CO)C(CO)(CN)O)=O
G3	C(C(C(C(C(CO)=O)N)O)O)=O
G3	C(C(C(C(C(CN)=O)O)O)O)=O
G3	C(CO)(C(C(CO)(C)O)N)=O
G3	C(CN)(C(C(CO)(C)O)O)=O
G3	C(CO)(CC(CO)(CN)O)=O
G3	C(C)(C(C(CO)(CN)O)O)=O
G3	C(CC(C(C(C(CO)=O)N)O)O)=O
G3	C(CC(C(C(C(CN)=O)O)O)O)=O
G3	C(C(CC(C(C(CO)=O)N)O)O)=O
G3	C(C(CC(C(C(CN)=O)O)O)O)=O
G3	C(C(C(CO)(CN)O)C(C=O)O)=O
G3	C(CO)(C(C(C)O)N)=O
G3	C(CN)(C(C(C)O)O)=O
G3	C(CC(CO)(CN)O)=O
G3	C(CO)(C(C(CN)O)N)=O
G3	C(CN)(C(C(CN)O)O)=O
G3	C(C(C(CN)(CO)O)N)=O
G3	C(C(C)(CC(C=O)=O)O)=O
G3	C(CO)(CC(CC(C=O)=O)O)=O
G3	C(CC(CO)(CC(C=O)=O)O)=O
G3	C(C(C(CO)=O)C(C(C)=O)O)=O
G3	C(C(C)(C(C=O)C(CO)=O)O)=O
G3	C(CC(C(C(C(C)=O)O)O)=O)=O
G3	C(C(C)(C(C(CC=O)=O)O)O)=O
G3	C(C)(C(C(CC(C=O)=O)O)O)=O
G3	C(C(C(C)(CC(C=O)=O)O)O)=O
G3	C(C(C(CC(C(C)=O)O)=O)O)=O
G3	C(C(C)(CC(C(C=O)O)=O)O)=O
G3	C(C(CC(C=O)=O)O)=O
G3	C(C(CC(C)(C(CO)O)O)=O)=O
G3	C(CC(C(C)=O)O)(C(CO)O)=O
G3	C(C(C)(CC(C(CO)O)=O)O)=O
G3	C(C(CC(C=O)=O)O)(CCO)=O
G3	C(C(CCO)(CC(C=O)=O)O)=O
G3	C(C(C(C(C=O)=O)CO)O)(C)=O
G3	C(C(C)(C(C(C=O)=O)CO)O)=O
G3	C(C(CC(CO)(CCO)O)=O)=O
G3	C(C(C(C(CCO)=O)O)O)(C)=O
G3	C(C(C)(C(C(CCO)=O)O)O)=O
G3	C(CO)(C(CO)C(C(C)=O)O)=O
G3	C(C(C)(C(C(CO)=O)CO)O)=O
G3	C(C(C(CC(C=O)=O)O)O)=O
G3	C(C(CC(C)(CO)O)=O)=O
G3	C(C)(C(CC(CO)=O)O)=O
G3	C(C(C)(CC(CO)=O)O)=O
G3	C(C)(C(C(C(C)=O)O)O)=O
G3	C(C(C)(C(C(C)=O)O)O)=O
G3	C(CC(C(CC(C=O)=O)O)O)=O
G3	C(C(CC(CC(C=O)=O)O)O)=O
G3	C(C(C(C=O)C(C(C)=O)O)O)=O
G3	C(C(C(C=O)C(C=O)(C)O)O)=O
G3	C(C(C(C(CC(C=O)=O)O)O)O)=O
G3	C(C(CC(C)O)=O)=O
G3	C(CC(C(C)=O)O)=O
G3	C(C(C)(CC=O)O)=O
G3	C(C(CC(CO)(C(CO)O)O)=O)=O
G3	C(C(C(C(C(CO)O)=O)O)O)(C)=O
G3	C(C(C)(C(C(C(CO)O)=O)O)O)=O
G3	C(C(CC(CN)O)=O)=O
G3	C(C(C(C(C)=O)O)N)=O
G3	C(C(C)(C(C=O)N)O)=O
G3	C(C(CC(CN)(C(CO)O)O)=O)=O
G3	C(C(C(C(C)=O)O)N)(C(CO)O)=O
G3	C(C(C)(C(C(C(CO)O)=O)N)O)=O
G3	C(C(CC(C(C(CO)N)O)O)=O)=O
G3	C(C(C(CO)=O)C(C=O)O)=O
G3	C(CC(C(C(C=O)O)O)=O)=O
G3	C(C(C(CO)=O)CO)=O
G3	C(CC(C(CO)O)=O)=O
G3	C(C(C(C(C=O)C(CO)=O)O)O)=O
G3	C(CC(C(C(C(C=O)O)O)O)=O)=O
G3	C(C(C(CO)=O)C(CO)(C)O)=O
G3	C(CC(C(C(CO)(C)O)O)=O)=O
G3	C(CO)(CC(CC(CO)=O)O)=O
G3	C(CC(CO)(CC(CO)=O)O)=O
G3	C(C)(C(C(CC(CO)=O)O)O)=O
G3	C(CC(CO)(C(C(C)=O)O)O)=O
G3	C(C(C(CO)=O)C(C)O)=O
G3	C(CC(C(C(C)O)O)=O)=O
G3	C(CC(CC(CO)=O)O)=O
G3	C(CC(CO)(CC=O)O)=O
G3	C(C(C(CO)=O)C(CN)O)=O
G3	C(CC(C(C(CN)O)O)=O)=O
G3	C(C(C(CC(CO)=O)O)N)=O
G3	C(CC(CO)(C(C=O)N)O)=O
G3	C(C(C(CC(C=O)O)=O)O)=O
G3	C(C(C(CCO)=O)O)=O
G3	C(CC(C(C=O)O)O)(C(C=O)O)=O
G3	C(C(C(CC(CO)(C)O)=O)O)=O
G3	C(C(C(C)(CC(CO)=O)O)O)=O
G3	C(C)(C(C(C(C(C)=O)O)O)O)=O
G3	C(C(C(C)(C(C(C)=O)O)O)O)=O
G3	C(C(C(CC(C)O)=O)O)=O
G3	C(CC(C(C(C)=O)O)O)=O
G3	C(CC(C)(C(C=O)O)O)=O
G3	C(C(C(CC(CN)O)=O)O)=O
G3	C(C(C(C(C(C)=O)O)O)N)=O
G3	C(C(C(C)(C(C=O)O)O)N)=O
G3	C(C(C(C(CO)=O)C(C=O)O)O)=O
G3	C(C(C(C(CC(C=O)O)=O)O)O)=O
G3	C(C(C(C(C=O)=O)CO)O)=O
G3	C(CO)(C(CO)C(C=O)O)=O
G3	C(C(C(C=O)C(C=O)O)O)=O
G3	C(C(C(C=O)O)O)(C(CO)O)=O
G3	C(C(C(C=O)N)O)=O
G3	C(C(C(C=O)O)N)(C(CO)O)=O
G3	C(C(CO)O)(CCO)=O
G3	C(C(CO)O)(CC(C(C=O)O)O)=O
G3	C(C(CO)O)(CC(CO)(C)O)=O
G3	C(CO)(CC(C)(C(CO)O)O)=O
G3	C(C)(C(C(C)(C(CO)O)O)O)=O
G3	C(C(CO)O)(CC(C)O)=O
G3	C(CC(C)(C(CO)O)O)=O
G3	C(C(CO)O)(CC(CN)O)=O
G3	C(C(C(C)(C(CO)O)O)N)=O
G3	C(CO)(C(C(C)O)C(C=O)O)=O
G3	C(CC(C=O)O)(C(C(C)O)O)=O
G3	C(CC(C(CC(CO)=O)O)O)=O
G3	C(CC(CO)(CC(C=O)O)O)=O
G3	C(CO)(C(C(CN)O)C(C=O)O)=O
G3	C(CC(C=O)O)(C(C(CN)O)O)=O
G3	C(C(C(C(CC(CO)=O)O)O)N)=O
G3	C(C(C(CO)(CC(C=O)O)O)N)=O
G3	C(C(C(CO)CO)=O)=O
G3	C(CO)(C(CO)CO)=O
G3	C(C(CO)C(C=O)O)=O
G3	C(CCO)=O
G3	C(C(CO)O)(C(CO)O)=O
G3	C(C(CO)C(C(C(CO)O)=O)O)=O
G3	C(C(C(CO)O)=O)(CC(CO)O)=O
G3	C(C(CO)=O)(C(CO)C(CO)O)=O
G3	C(C(CO)O)(CC(C(CO)O)=O)=O
G3	C(C(CO)O)(C(C(CO)=O)CO)=O
G3	C(C(CC(C(C(CO)O)=O)O)O)=O
G3	C(CCO)(C(C(C(CO)O)=O)O)=O
G3	C(C(CO)CO)(C(C(CO)=O)O)=O
G3	C(CC(C(C(CO)O)=O)O)(CO)=O
G3	C(CO)(C(CO)C(C(CO)=O)O)=O
G3	C(CC(C(CO)=O)O)(C(CO)O)=O
G3	C(CC(C(C(C(CO)O)=O)O)O)=O
G3	C(C(CO)C(C(C(CO)=O)O)O)=O
G3	C(C(CO)N)=O
G3	C(C(CO)O)(C(CO)N)=O
G3	C(C(CO)C(C(C(CO)O)=O)N)=O
G3	C(C(C(CO)N)=O)(CC(CO)O)=O
G3	C(C(CN)=O)(C(CO)C(CO)O)=O
G3	C(C(CO)N)(CC(C(CO)O)=O)=O
G3	C(C(CO)O)(C(C(CN)=O)CO)=O
G3	C(C(CO)O)(C(CC(C=O)O)N)=O
G3	C(CCO)(C(C(C(CO)N)=O)O)=O
G3	C(C(CO)CO)(C(C(CN)=O)O)=O
G3	C(CC(C(C(CO)N)=O)O)(CO)=O
G3	C(CO)(C(CO)C(C(CN)=O)O)=O
G3	C(CC(C(CN)=O)O)(C(CO)O)=O
G3	C(C(C(C(C(CO)N)=O)O)O)(C)=O
G3	C(CC(C(C(C(CO)N)=O)O)O)=O
G3	C(C(CO)C(C(C(CN)=O)O)O)=O
G3	C(C(C(CO)O)O)(C(CO)CO)=O
G3	C(C(CO)O)(C(CO)C(CO)O)=O
G3	C(C(CO)C(C(C(CO)O)O)O)=O
G3	C1(C(CO)(C(C(C1CO)O)O)O)=O
G3	C(C(C(C(C(CO)O)N)=O)CO)=O
G3	C(C(C(C(CO)C(CO)O)=O)N)=O
G3	C(C(CO)C(C=O)O)(C(CO)N)=O
G3	C(C(C(C=O)O)N)(C(CO)CO)=O
G3	C(C(C(C(C=O)O)O)N)(CCO)=O
G3	C(CCO)(C(C(C=O)=O)CO)=O
G3	C(C(CO)CO)(CC(C=O)=O)=O
G3	C(CC(C(C=O)=O)CO)(CO)=O
G3	C(CO)(C(CO)CC(C=O)=O)=O
G3	C(CCC(C=O)=O)(C(CO)O)=O
G3	C(CC(C(C(C=O)=O)CO)O)=O
G3	C(C(CO)C(CC(C=O)=O)O)=O
G3	C(C(C(C(CCO)=O)=O)CO)=O
G3	C(CC(C(C(CO)CO)=O)=O)=O
G3	C(C(C(CC(CO)=O)=O)CO)=O
G3	C(CC=O)(C(C(CO)=O)CO)=O
G3	C(CC(CC(C(CO)O)=O)=O)=O
G3	C(C(C(C(C(C)=O)O)=O)CO)=O
G3	C(CC(C(C(CCO)=O)O)=O)=O
G3	C(CC(C(C(C=O)CO)=O)O)=O
G3	C(C(CO)C(C(CC=O)=O)O)=O
G3	C(C(C=O)O)(C(C(C)=O)CO)=O
G3	C(C(C=O)O)(CC(CCO)=O)=O
G3	C(C(CO)CC=O)(C(C=O)O)=O
G3	C(C(CO)CC(C(C=O)O)=O)=O
G3	C(C(C(C(C(C)=O)=O)CO)O)=O
G3	C(C(CC(C(CCO)=O)=O)O)=O
G3	C(C(CO)C(C=O)O)(CC=O)=O
G3	C(CC(C=O)O)(C(C=O)CO)=O
G3	C(C(C(C(C(CO)=O)CO)N)O)=O
G3	C(C(CO)O)(CC(C(C=O)O)N)=O
G3	C(C(C(C(C=O)O)N)O)(CCO)=O
G3	C(C(CO)C(C(C(C=O)O)N)O)=O
G3	C1(C(CO)OC(C(CO)O)C1O)=O
G3	C1(C(O)OC(C(CO)O)C1CO)=O
G3	C1(C(C(CO)O)OC(C1CO)O)=O
G3	C(C1C(C(C(O1)O)O)O)(CCO)=O
G3	C(C(CO)C1C(C(C(O)O1)O)O)=O
G3	C1(C(CO)OC(C(C1O)O)CO)=O
G3	C1(C(O)OC(CO)C(C1CO)O)=O
G3	C1(C(C(CO)OC(C1CO)O)O)=O
G3	C1(C(C(O)OC(CO)C1CO)O)=O
G3	C1(C(CO)OC(C(C1CO)O)O)=O
G3	C1(C(CO)OCC(C(C1O)O)O)=O
G3	C1(C(O)OCC(C(C1CO)O)O)=O
G3	C1(C(C(COC(C1CO)O)O)O)=O
G3	C1(C(C(O)OCC(C1CO)O)O)=O
G3	C1(C(COC(C(C1CO)O)O)O)=O
G3	C1(C(C(C(O)OCC1CO)O)O)=O
G3	C1(COC(C(C(C1CO)O)O)O)=O
G3	C1(C(CO)OC(C(C(C1)O)O)O)=O
G3	C(C(C=CC(C(CO)O)=O)O)=O
G3	C(C(C(CO)C(C(CO)O)N)=O)=O
G3	C(C(C(C(C(CO)N)O)=O)CO)=O
G3	C(C(C(C(CO)C(CO)N)=O)O)=O
G3	C(C(CO)C(C=O)N)(C(CO)O)=O
G3	C(C(CO)C(C=O)O)(C(CN)O)=O
G3	C(C(C(C(C(CO)CO)=O)O)N)=O
G3	C(C(C(C=O)O)O)(C(CO)CN)=O
G3	C(C(CO)C(C(C(C=O)O)O)N)=O
G3	C(C(CO)C1(C(C(CO1)O)O)O)=O
G3	C(C(C(C(C(C=O)=O)CO)O)O)=O
G3	C(C(C(CO)C(C)(CO)O)=O)=O
G3	C(CC(C(CCO)=O)O)(CO)=O
G3	C(C(CCO)(CC(CO)=O)O)=O
G3	C(C(CCO)(C(C(C)=O)O)O)=O
G3	C(C(C(CO)C(C)O)=O)=O
G3	C(CC(C(CCO)=O)O)=O
G3	C(C(CCO)(CC=O)O)=O
G3	C(C(C(CO)C(CN)O)=O)=O
G3	C(C(CCO)(C(C=O)N)O)=O
G3	C(C(C(C(C=O)O)O)O)(CCO)=O
G3	C(C(C(C(C(CO)=O)CO)O)O)=O
G3	C(C(C(CO)(C)O)O)(CCO)=O
G3	C(CO)(C(CO)C(CO)(C)O)=O
G3	C(CO)(CC(CO)(CCO)O)=O
G3	C(C)(C(C(CO)(CCO)O)O)=O
G3	C(C(C(C)O)O)(CCO)=O
G3	C(CO)(C(CO)C(C)O)=O
G3	C(CC(CO)(CCO)O)=O
G3	C(C(C(CN)O)O)(CCO)=O
G3	C(CO)(C(CO)C(CN)O)=O
G3	C(C(C(CO)(CCO)O)N)=O
G3	C(C(C(C=O)O)O)(CC(C)O)=O
G3	C(CC(C(C(C(C)=O)O)O)O)=O
G3	C(CC(C)(C(C(C=O)O)O)O)=O
