Generation	Smiles
3	C(C(NC(C=CNCC(N)=N)=N)=C)#N
3	C(C(NC(C(NCC(N)=O)=C)=N)=C)#N
3	C(C(NC(C=CNCC(N)=O)=N)=C)#N
3	C(C=CNC(C(NC#C)=C)=N)#N
3	C(C=CNC(C=CNC#C)=N)#N
3	C(C=CNC(C(NC(C=N)=N)=C)=N)#N
3	C(C=CNC(C=CNC(C=N)=N)=N)#N
3	C(C=CNC(C(NC(CO)=N)=C)=N)#N
3	C(C=CNC(C=CNC(CO)=N)=N)#N
3	C(C=CNC(C(NC(CN)=N)=C)=N)#N
3	C(C=CNC(C=CNC(CN)=N)=N)#N
3	C(C=CNC(C(NCC(N)=N)=C)=N)#N
3	C(C=CNC(C=CNCC(N)=N)=N)#N
3	C(C=CNC(C(NCC(N)=O)=C)=N)#N
3	C(C=CNC(C=CNCC(N)=O)=N)#N
3	C(C(C(NC(N)=C)=N)=C)#N
3	C(C(C(NC=CN)=N)=C)#N
3	C(C(C(NC(C(NC=N)=N)=C)=N)=C)#N
3	C(C(C(NC=CC(NC=N)=N)=N)=C)#N
3	C(C(C(NC(C(NC=O)=N)=C)=N)=C)#N
3	C(C(C(NC=CC(NC=O)=N)=N)=C)#N
3	C(C(C(NC(C(NC=N)=O)=C)=N)=C)#N
3	C(C(C(NC=CC(NC=N)=O)=N)=C)#N
3	C(C(C(NC(C(O)=O)=C)=N)=C)#N
3	C(C(C(NC=CC(O)=O)=N)=C)#N
3	C(C=CC(NC(N)=C)=N)#N
3	C(C=CC(NC=CN)=N)#N
3	C(C=CC(NC(C(NC=N)=N)=C)=N)#N
3	C(C=CC(NC=CC(NC=N)=N)=N)#N
3	C(C=CC(NC(C(NC=O)=N)=C)=N)#N
3	C(C=CC(NC=CC(NC=O)=N)=N)#N
3	C(C=CC(NC(C(NC=N)=O)=C)=N)#N
3	C(C=CC(NC=CC(NC=N)=O)=N)#N
3	C(C=CC(NC(C(O)=O)=C)=N)#N
3	C(C=CC(NC=CC(O)=O)=N)#N
3	C(C(CO)NC(N)=C)#N
3	C(C(CO)NC=CN)#N
3	C(C(CO)NC(C(NC=N)=N)=C)#N
3	C(C(CO)NC=CC(NC=N)=N)#N
3	C(C(CO)NC(C(NCC#N)=N)=C)#N
3	C(C(CO)NC=CC(NCC#N)=N)#N
3	C(C(CO)NC(C(NC=O)=N)=C)#N
3	C(C(CO)NC=CC(NC=O)=N)#N
