	Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles	Complexity
359	G3	MMXFRBUSRCGQCE	C(C(C(C(CO)O)N)O)=O	{'C(=O)[C@@H]([C@H]([C@@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@H]([C@@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@H]([C@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@H]([C@H](CO)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H]([C@H](CO)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H]([C@@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)[C@H]([C@H]([C@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@H]([C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@H]([C@@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@@H]([C@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@H]([C@H](CO[H])O)N)O', 'C(=O)[C@H]([C@H]([C@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H]([C@@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@H]([C@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@H](CO)O)N([H])[H])O', 'C(=O)[C@H]([C@H]([C@H](CO)O)N([H])[H])O', 'C(=O)[C@@H]([C@@H]([C@H](CO[H])O)N)O', 'C(=O)[C@H]([C@@H]([C@@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@@H]([C@H](CO)O[H])N)O', 'C(=O)[C@H]([C@@H]([C@H](CO[H])O)N)O', 'C(=O)[C@H]([C@H]([C@@H](CO[H])O)N)O', 'C(=O)[C@H]([C@H]([C@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@@H]([C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@@H]([C@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@H]([C@@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)[C@H]([C@@H]([C@@H](CO[H])O)N)O'}	111.02280620996709
360	G3	FOEXHEVNPRRHDY	C(C(C(C(C(CO)O)O)N)O)=O	{'C(=O)[C@@H]([C@@H]([C@H]([C@H](CO[H])O)O)N)O', 'C(=O)[C@@H]([C@H]([C@@H]([C@@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@@H](CO[H])O)O)N)O', 'C(=O)[C@@H]([C@H]([C@@H]([C@@H](CO[H])O)O)N)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@H]([C@@H](CO[H])O)O)N)O', 'C(=O)[C@@H]([C@H]([C@H]([C@@H](CO)O)O)N)O[H]', 'C(=O)[C@@H]([C@@H]([C@H]([C@H](CO)O)O[H])N)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@@H](CO[H])O)O)N)O', 'C(=O)[C@H]([C@@H]([C@@H]([C@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@H]([C@@H]([C@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@H]([C@H](CO[H])O)O)N)O', 'C(=O)[C@H]([C@H]([C@@H]([C@H](CO)O[H])O)N)O', 'C(=O)[C@H]([C@@H]([C@@H]([C@@H](CO)O)O[H])N)O', 'C(=O)[C@H]([C@@H]([C@@H]([C@@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@@H](CO)O)O)N)O[H]', 'C(=O)[C@@H]([C@H]([C@@H]([C@H](CO)O)O[H])N)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@@H](CO)O)O[H])N)O', 'C(=O)[C@@H]([C@H]([C@H]([C@H](CO[H])O)O)N)O', 'C(=O)[C@@H]([C@H]([C@@H]([C@H](CO)O[H])O)N)O', 'C(=O)[C@H]([C@H]([C@H]([C@H](CO)O[H])O)N)O', 'C(=O)[C@H]([C@@H]([C@H]([C@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@H]([C@H]([C@@H](CO)O)O[H])N)O', 'C(=O)[C@H]([C@@H]([C@@H]([C@@H](CO)O)O)N)O[H]', 'C(=O)[C@@H]([C@@H]([C@@H]([C@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@H]([C@@H](CO)O)O[H])N)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@@H](CO)O)O[H])N)O', 'C(=O)[C@H]([C@@H]([C@H]([C@@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@H]([C@H]([C@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@@H]([C@H](CO)O[H])O)N)O', 'C(=O)[C@H]([C@H]([C@@H]([C@H](CO)O)O[H])N)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@H]([C@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@H]([C@@H]([C@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@H]([C@H]([C@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@@H]([C@@H](CO[H])O)O)N)O', 'C(=O)[C@H]([C@H]([C@@H]([C@@H](CO[H])O)O)N)O', 'C(=O)[C@@H]([C@H]([C@@H]([C@@H](CO)O)O[H])N)O', 'C(=O)[C@H]([C@@H]([C@@H]([C@H](CO)O)O[H])N)O', 'C(=O)[C@@H]([C@H]([C@H]([C@@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@H]([C@H]([C@H](CO)O)O[H])N)O', 'C(=O)[C@H]([C@H]([C@@H]([C@@H](CO)O)O[H])N)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@@H]([C@@H]([C@H](CO[H])O)O)N)O', 'C(=O)[C@H]([C@@H]([C@H]([C@H](CO)O)O[H])N)O', 'C(=O)[C@@H]([C@@H]([C@H]([C@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@H]([C@H]([C@@H](CO)O)O[H])N)O', 'C(=O)[C@H]([C@H]([C@H]([C@H](CO)O)O[H])N)O', 'C(=O)[C@H]([C@H]([C@@H]([C@@H](CO)O)O)N)O[H]', 'C(=O)[C@@H]([C@@H]([C@@H]([C@H](CO[H])O)O)N)O', 'C(=O)[C@@H]([C@H]([C@H]([C@H](CO)O[H])O)N)O', 'C(=O)[C@@H]([C@@H]([C@@H]([C@H](CO)O)O[H])N)O', 'C(=O)[C@H]([C@H]([C@H]([C@@H](CO[H])O)O)N)O', 'C(=O)[C@H]([C@H]([C@H]([C@@H](CO)O)O)N)O[H]', 'C(=O)[C@H]([C@H]([C@@H]([C@H](CO[H])O)O)N)O', 'C(=O)[C@H]([C@@H]([C@H]([C@@H](CO)O)O)N)O[H]', 'C(=O)[C@@H]([C@H]([C@@H]([C@H](CO[H])O)O)N)O', 'C(=O)[C@@H]([C@H]([C@H]([C@@H](CO[H])O)O)N)O', 'C(=O)[C@H]([C@H]([C@H]([C@@H](CO)O[H])O)N)O', 'C(=O)[C@H]([C@H]([C@@H]([C@@H](CO)O[H])O)N)O', 'C(=O)[C@H]([C@H]([C@H]([C@H](CO[H])O)O)N)O'}	144.87243121717867
361	G3	JJHWISKRNWVFDJ	C(C(C(CN)N)O)=O	{'C(=O)[C@H]([C@H](CN([H])[H])N)O', 'C(=O)[C@H]([C@@H](CN)N([H])[H])O', 'C(=O)[C@@H]([C@@H](CN)N([H])[H])O', 'C(=O)[C@H]([C@H](CN)N([H])[H])O', 'C(=O)[C@H]([C@H](CN)N)O[H]', 'C(=O)[C@@H]([C@H](CN)N)O[H]', 'C(=O)[C@@H]([C@@H](CN)N)O[H]', 'C(=O)[C@@H]([C@@H](CN([H])[H])N)O', 'C(=O)[C@H]([C@@H](CN([H])[H])N)O', 'C(=O)[C@H]([C@@H](CN)N)O[H]', 'C(=O)[C@@H]([C@H](CN)N([H])[H])O', 'C(=O)[C@@H]([C@H](CN([H])[H])N)O'}	90.98696239397256
362	G3	ISNSCEFRWVFDMS	C(C(C(CO)N)N)=O	{'C(=O)[C@@H]([C@H](CO)N)N([H])[H]', 'C(=O)[C@H]([C@@H](CO)N([H])[H])N', 'C(=O)[C@H]([C@H](CO)N([H])[H])N', 'C(=O)[C@H]([C@@H](CO)N)N([H])[H]', 'C(=O)[C@@H]([C@H](CO[H])N)N', 'C(=O)[C@@H]([C@@H](CO)N([H])[H])N', 'C(=O)[C@H]([C@H](CO)N)N([H])[H]', 'C(=O)[C@@H]([C@@H](CO[H])N)N', 'C(=O)[C@H]([C@@H](CO[H])N)N', 'C(=O)[C@@H]([C@@H](CO)N)N([H])[H]', 'C(=O)[C@@H]([C@H](CO)N([H])[H])N', 'C(=O)[C@H]([C@H](CO[H])N)N'}	90.98696239397256
363	G3	UUUSASLYGAGQLG	C(C(C(C(CO)O)N)O)(O)=O	{'C(=O)([C@H]([C@H]([C@H](CO)O)N)O)O[H]', 'C(=O)([C@H]([C@H]([C@@H](CO[H])O)N)O)O', 'C(=O)([C@H]([C@H]([C@H](CO)O[H])N)O)O', 'C(=O)([C@H]([C@@H]([C@@H](CO)O[H])N)O)O', 'C(=O)([C@@H]([C@@H]([C@@H](CO)O)N)O[H])O', 'C(=O)([C@@H]([C@H]([C@@H](CO[H])O)N)O)O', 'C(=O)([C@H]([C@@H]([C@@H](CO)O)N)O)O[H]', 'C(=O)([C@@H]([C@@H]([C@@H](CO[H])O)N)O)O', 'C(=O)([C@@H]([C@H]([C@H](CO)O[H])N)O)O', 'C(=O)([C@H]([C@H]([C@@H](CO)O)N)O[H])O', 'C(=O)([C@@H]([C@H]([C@@H](CO)O)N)O)O[H]', 'C(=O)([C@H]([C@@H]([C@@H](CO[H])O)N)O)O', 'C(=O)([C@@H]([C@H]([C@@H](CO)O[H])N)O)O', 'C(=O)([C@@H]([C@@H]([C@H](CO)O)N)O)O[H]', 'C(=O)([C@H]([C@@H]([C@H](CO)O[H])N)O)O', 'C(=O)([C@H]([C@@H]([C@H](CO)O)N)O[H])O', 'C(=O)([C@H]([C@H]([C@H](CO)O)N)O[H])O', 'C(=O)([C@@H]([C@@H]([C@@H](CO)O[H])N)O)O', 'C(=O)([C@@H]([C@H]([C@H](CO[H])O)N)O)O', 'C(=O)([C@@H]([C@H]([C@H](CO)O)N)O[H])O', 'C(=O)([C@H]([C@H]([C@H](CO[H])O)N)O)O', 'C(=O)([C@H]([C@H]([C@@H](CO)O)N)O)O[H]', 'C(=O)([C@@H]([C@@H]([C@H](CO)O)N)O[H])O', 'C(=O)([C@H]([C@@H]([C@H](CO)O)N)O)O[H]', 'C(=O)([C@H]([C@@H]([C@H](CO[H])O)N)O)O', 'C(=O)([C@H]([C@@H]([C@@H](CO)O)N)O[H])O', 'C(=O)([C@H]([C@H]([C@@H](CO)O[H])N)O)O', 'C(=O)([C@@H]([C@H]([C@@H](CO)O)N)O[H])O', 'C(=O)([C@@H]([C@@H]([C@@H](CO)O)N)O)O[H]', 'C(=O)([C@@H]([C@@H]([C@H](CO)O[H])N)O)O', 'C(=O)([C@@H]([C@@H]([C@H](CO[H])O)N)O)O', 'C(=O)([C@@H]([C@H]([C@H](CO)O)N)O)O[H]'}	125.02280620996709
364	G3	AFWWLXFYYYEYSI	C(C(C(CN)N)O)(O)=O	{'C(=O)([C@H]([C@H](CN)N)O[H])O', 'C(=O)([C@@H]([C@@H](CN)N([H])[H])O)O', 'C(=O)([C@@H]([C@@H](CN)N)O[H])O', 'C(=O)([C@@H]([C@@H](CN)N)O)O[H]', 'C(=O)([C@H]([C@@H](CN([H])[H])N)O)O', 'C(=O)([C@H]([C@H](CN([H])[H])N)O)O', 'C(=O)([C@H]([C@@H](CN)N)O)O[H]', 'C(=O)([C@H]([C@H](CN)N)O)O[H]', 'C(=O)([C@H]([C@H](CN)N([H])[H])O)O', 'C(=O)([C@@H]([C@H](CN)N)O[H])O', 'C(=O)([C@@H]([C@H](CN)N([H])[H])O)O', 'C(=O)([C@H]([C@@H](CN)N([H])[H])O)O', 'C(=O)([C@@H]([C@H](CN)N)O)O[H]', 'C(=O)([C@H]([C@@H](CN)N)O[H])O', 'C(=O)([C@@H]([C@H](CN([H])[H])N)O)O', 'C(=O)([C@@H]([C@@H](CN([H])[H])N)O)O'}	97.81703739253025
365	G3	KRAOEJVXGJXOCL	C(C(CNCC(C=O)O)O)=O	{'C(=O)[C@@H](CNC[C@H](C=O)O)O[H]', 'C(=O)[C@@H](CNC[C@@H](C=O)O)O[H]', 'C(=O)[C@H](CNC[C@@H](C=O)O)O[H]', 'C(=O)[C@H](CNC[C@H](C=O)O)O[H]'}	66.83333119987091
366	G3	RNYNXIYQOYCVKG	C(C(C(CN)NCC=O)N)=O	{'C(=O)CN[C@@H](CN([H])[H])[C@@H](C=O)N', 'C(=O)CN[C@@H](CN([H])[H])[C@H](C=O)N', 'C(=O)CN[C@H](CN([H])[H])[C@@H](C=O)N', 'C(=O)CN[C@@H](CN)[C@H](C=O)N([H])[H]', 'C(=O)CN[C@H](CN)[C@H](C=O)N([H])[H]', 'C(=O)CN[C@@H](CN)[C@@H](C=O)N([H])[H]', 'C(=O)CN[C@H](CN([H])[H])[C@H](C=O)N', 'C(=O)CN[C@H](CN)[C@@H](C=O)N([H])[H]'}	132.61452477640665
367	G3	PNPBYWYVCLVSBI	C(C(C(CN)NCC=O)O)=O	{'C(=O)CN[C@@H](CN)[C@@H](C=O)O[H]', 'C(=O)CN[C@H](CN)[C@@H](C=O)O[H]', 'C(=O)CN[C@@H](CN([H])[H])[C@H](C=O)O', 'C(=O)CN[C@@H](CN)[C@H](C=O)O[H]', 'C(=O)CN[C@@H](CN([H])[H])[C@@H](C=O)O', 'C(=O)CN[C@H](CN([H])[H])[C@@H](C=O)O', 'C(=O)CN[C@H](CN([H])[H])[C@H](C=O)O', 'C(=O)CN[C@H](CN)[C@H](C=O)O[H]'}	133.14059358807424
368	G3	BUKCMNXJNOOTPO	C(C(C(CO)NCC=O)N)=O	{'C(=O)CN[C@H](CO)[C@@H](C=O)N([H])[H]', 'C(=O)CN[C@@H](CO[H])[C@@H](C=O)N', 'C(=O)CN[C@H](CO[H])[C@H](C=O)N', 'C(=O)CN[C@H](CO)[C@H](C=O)N([H])[H]', 'C(=O)CN[C@@H](CO)[C@@H](C=O)N([H])[H]', 'C(=O)CN[C@@H](CO[H])[C@H](C=O)N', 'C(=O)CN[C@@H](CO)[C@H](C=O)N([H])[H]', 'C(=O)CN[C@H](CO[H])[C@@H](C=O)N'}	133.14059358807424
369	G3	ZDTUBMWORDKMEO	C(CN)(C(CNCC=O)O)=O	{'C(=O)CNC[C@@H](C(=O)CN([H])[H])O', 'C(=O)CNC[C@H](C(=O)CN([H])[H])O', 'C(=O)CNC[C@@H](C(=O)CN)O[H]', 'C(=O)CNC[C@H](C(=O)CN)O[H]'}	133.29096858086268
370	G3	HUGGLDJNQPYXQI	C(C(C(CN)NCC=O)O)(O)=O	{'C(=O)CN[C@@H](CN([H])[H])[C@H](C(=O)O)O', 'C(=O)CN[C@H](CN)[C@@H](C(=O)O)O[H]', 'C(=O)CN[C@@H](CN)[C@H](C(=O)O)O[H]', 'C(=O)CN[C@@H](CN)[C@@H](C(=O)O)O[H]', 'C(=O)CN[C@@H](CN)[C@H](C(=O)O[H])O', 'C(=O)CN[C@@H](CN)[C@@H](C(=O)O[H])O', 'C(=O)CN[C@@H](CN([H])[H])[C@@H](C(=O)O)O', 'C(=O)CN[C@H](CN)[C@H](C(=O)O)O[H]', 'C(=O)CN[C@H](CN)[C@H](C(=O)O[H])O', 'C(=O)CN[C@H](CN)[C@@H](C(=O)O[H])O', 'C(=O)CN[C@H](CN([H])[H])[C@H](C(=O)O)O', 'C(=O)CN[C@H](CN([H])[H])[C@@H](C(=O)O)O'}	139.97066858663194
371	G3	WVFLQJAIFBHEMM	C(C1C(C(C(O)O1)N)O)O	{'[C@@H]1([C@H]([C@@H](CO)O[C@H]1O[H])O)N', '[C@@H]1([C@@H]([C@H](CO)O[C@@H]1O[H])O)N', '[C@H]1([C@H]([C@H](CO)O[C@H]1O)O)N([H])[H]', '[C@H]1([C@@H]([C@H](CO[H])O[C@H]1O)O)N', '[C@H]1([C@H]([C@@H](O[C@H]1CO)O)N)O[H]', '[C@@H]1([C@@H]([C@@H](CO[H])O[C@@H]1O)O)N', '[C@H]1([C@H]([C@H](O[C@@H]1CO)O)N)O[H]', '[C@H]1([C@H]([C@@H](CO)O[C@@H]1O[H])O)N', '[C@@H]1([C@@H]([C@H](CO)O[C@@H]1O)O)N([H])[H]', '[C@@H]1([C@H]([C@H](CO)O[C@@H]1O)O)N([H])[H]', '[C@H]1([C@@H]([C@H](CO)O[C@@H]1O[H])O)N', '[C@H]1([C@@H]([C@@H](CO)O[C@@H]1O)O)N([H])[H]', '[C@H]1([C@@H]([C@@H](CO[H])O[C@@H]1O)O)N', '[C@H]1([C@H]([C@@H](CO)O[C@H]1O)O)N([H])[H]', '[C@H]1([C@@H]([C@@H](O[C@H]1CO)O)N)O[H]', '[C@H]1([C@H]([C@@H](O[C@@H]1CO)O)N)O[H]', '[C@H]1([C@@H]([C@H](CO)O[C@H]1O[H])O)N', '[C@@H]1([C@@H]([C@H](O[C@H]1CO)O)N)O[H]', '[C@@H]1([C@@H]([C@H](CO[H])O[C@H]1O)O)N', '[C@@H]1([C@H]([C@H](CO)O[C@H]1O)O)N([H])[H]', '[C@@H]1([C@@H]([C@H](CO)O[C@H]1O)O)N([H])[H]', '[C@H]1([C@H]([C@H](O[C@H]1CO)O)N)O[H]', '[C@H]1([C@@H]([C@H](CO)O[C@@H]1O)O)N([H])[H]', '[C@@H]1([C@H]([C@@H](CO)O[C@@H]1O[H])O)N', '[C@H]1([C@@H]([C@@H](CO)O[C@@H]1O[H])O)N', '[C@@H]1([C@H]([C@H](O[C@@H]1CO)O)N)O[H]', '[C@H]1([C@H]([C@@H](CO)O[C@@H]1O)O)N([H])[H]', '[C@H]1([C@H]([C@@H](CO[H])O[C@@H]1O)O)N', '[C@@H]1([C@@H]([C@@H](CO[H])O[C@H]1O)O)N', '[C@@H]1([C@H]([C@@H](CO)O[C@@H]1O)O)N([H])[H]', '[C@@H]1([C@@H]([C@H](CO[H])O[C@@H]1O)O)N', '[C@@H]1([C@@H]([C@@H](O[C@@H]1CO)O)N)O[H]', '[C@H]1([C@@H]([C@@H](CO[H])O[C@H]1O)O)N', '[C@@H]1([C@@H]([C@@H](O[C@H]1CO)O)N)O[H]', '[C@@H]1([C@@H]([C@@H](CO)O[C@@H]1O)O)N([H])[H]', '[C@@H]1([C@H]([C@H](O[C@H]1CO)O)N)O[H]', '[C@@H]1([C@H]([C@@H](O[C@@H]1CO)O)N)O[H]', '[C@H]1([C@H]([C@H](CO[H])O[C@H]1O)O)N', '[C@@H]1([C@@H]([C@H](O[C@@H]1CO)O)N)O[H]', '[C@@H]1([C@H]([C@H](CO)O[C@@H]1O[H])O)N', '[C@@H]1([C@@H]([C@H](CO)O[C@H]1O[H])O)N', '[C@@H]1([C@@H]([C@@H](CO)O[C@@H]1O[H])O)N', '[C@H]1([C@@H]([C@H](O[C@H]1CO)O)N)O[H]', '[C@H]1([C@@H]([C@H](O[C@@H]1CO)O)N)O[H]', '[C@@H]1([C@H]([C@@H](O[C@H]1CO)O)N)O[H]', '[C@@H]1([C@H]([C@@H](CO)O[C@H]1O)O)N([H])[H]', '[C@@H]1([C@H]([C@@H](CO[H])O[C@@H]1O)O)N', '[C@H]1([C@H]([C@H](CO)O[C@@H]1O[H])O)N', '[C@H]1([C@@H]([C@H](CO[H])O[C@@H]1O)O)N', '[C@H]1([C@@H]([C@@H](CO)O[C@H]1O)O)N([H])[H]', '[C@H]1([C@@H]([C@@H](CO)O[C@H]1O[H])O)N', '[C@@H]1([C@H]([C@H](CO[H])O[C@H]1O)O)N', '[C@@H]1([C@H]([C@H](CO[H])O[C@@H]1O)O)N', '[C@@H]1([C@H]([C@@H](CO[H])O[C@H]1O)O)N', '[C@H]1([C@H]([C@H](CO)O[C@H]1O[H])O)N', '[C@H]1([C@H]([C@H](CO[H])O[C@@H]1O)O)N', '[C@@H]1([C@@H]([C@@H](CO)O[C@H]1O)O)N([H])[H]', '[C@@H]1([C@H]([C@H](CO)O[C@H]1O[H])O)N', '[C@H]1([C@@H]([C@@H](O[C@@H]1CO)O)N)O[H]', '[C@H]1([C@H]([C@@H](CO)O[C@H]1O[H])O)N', '[C@@H]1([C@@H]([C@@H](CO)O[C@H]1O[H])O)N', '[C@H]1([C@@H]([C@H](CO)O[C@H]1O)O)N([H])[H]', '[C@H]1([C@H]([C@H](CO)O[C@@H]1O)O)N([H])[H]', '[C@H]1([C@H]([C@@H](CO[H])O[C@H]1O)O)N'}	132.53258121429405
