Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles
3	RJZUVQIHALYHDY	C(CC(CO)(CC(C=O)O)O)=O	{'C(=O)C[C@@](C[C@@H](C=O)O)(CO)O[H]', 'C(=O)C[C@@](C[C@@H](C=O)O[H])(CO)O', 'C(=O)C[C@](C[C@@H](C=O)O)(CO[H])O', 'C(=O)C[C@](C[C@@H](C=O)O)(CO)O[H]', 'C(=O)C[C@](C[C@@H](C=O)O[H])(CO)O', 'C(=O)C[C@@](C[C@H](C=O)O)(CO)O[H]', 'C(=O)C[C@@](C[C@H](C=O)O)(CO[H])O', 'C(=O)C[C@](C[C@H](C=O)O)(CO)O[H]', 'C(=O)C[C@](C[C@H](C=O)O)(CO[H])O', 'C(=O)C[C@@](C[C@H](C=O)O[H])(CO)O', 'C(=O)C[C@](C[C@H](C=O)O[H])(CO)O', 'C(=O)C[C@@](C[C@@H](C=O)O)(CO[H])O'}
3	CXPPRUZKJNBMRP	C(C(C(CO)C(C)(CO)O)=O)=O	{'C(=O)C(=O)[C@H](CO[H])[C@](C)(CO)O', 'C(=O)C(=O)[C@H](CO)[C@](C)(CO)O[H]', 'C(=O)C(=O)[C@@H](CO)[C@@](C)(CO[H])O', 'C(=O)C(=O)[C@@H](CO[H])[C@](C)(CO)O', 'C(=O)C(=O)[C@H](CO)[C@](C)(CO[H])O', 'C(=O)C(=O)[C@@H](CO)[C@](C)(CO[H])O', 'C(=O)C(=O)[C@H](CO)[C@@](C)(CO[H])O', 'C(=O)C(=O)[C@H](CO)[C@@](C)(CO)O[H]', 'C(=O)C(=O)[C@@H](CO)[C@@](C)(CO)O[H]', 'C(=O)C(=O)[C@@H](CO[H])[C@@](C)(CO)O', 'C(=O)C(=O)[C@H](CO[H])[C@@](C)(CO)O', 'C(=O)C(=O)[C@@H](CO)[C@](C)(CO)O[H]'}
3	YYPVNCVLLSLFEF	C(CC(C(CCO)=O)O)(CO)=O	{'C(=O)(C[C@H](C(=O)CCO[H])O)CO', 'C(=O)(C[C@@H](C(=O)CCO)O)CO[H]', 'C(=O)(C[C@H](C(=O)CCO)O)CO[H]', 'C(=O)(C[C@@H](C(=O)CCO)O[H])CO', 'C(=O)(C[C@@H](C(=O)CCO[H])O)CO', 'C(=O)(C[C@H](C(=O)CCO)O[H])CO'}
3	WMVYVSBRFRLARJ	C(C(CCO)(CC(CO)=O)O)=O	{'C(=O)[C@@](CC(=O)CO[H])(CCO)O', 'C(=O)[C@@](CC(=O)CO)(CCO[H])O', 'C(=O)[C@](CC(=O)CO)(CCO[H])O', 'C(=O)[C@](CC(=O)CO[H])(CCO)O', 'C(=O)[C@@](CC(=O)CO)(CCO)O[H]', 'C(=O)[C@](CC(=O)CO)(CCO)O[H]'}
3	OSRCTLXHJURJSV	C(C(CCO)(C(C(C)=O)O)O)=O	{'C(=O)[C@](CCO)([C@H](C(=O)C)O[H])O', 'C(=O)[C@@](CCO[H])([C@H](C(=O)C)O)O', 'C(=O)[C@](CCO)([C@@H](C(=O)C)O)O[H]', 'C(=O)[C@@](CCO)([C@@H](C(=O)C)O)O[H]', 'C(=O)[C@@](CCO)([C@@H](C(=O)C)O[H])O', 'C(=O)[C@@](CCO[H])([C@@H](C(=O)C)O)O', 'C(=O)[C@](CCO[H])([C@H](C(=O)C)O)O', 'C(=O)[C@@](CCO)([C@H](C(=O)C)O[H])O', 'C(=O)[C@](CCO)([C@H](C(=O)C)O)O[H]', 'C(=O)[C@](CCO[H])([C@@H](C(=O)C)O)O', 'C(=O)[C@](CCO)([C@@H](C(=O)C)O[H])O', 'C(=O)[C@@](CCO)([C@H](C(=O)C)O)O[H]'}
3	KBVUTNHBGBKSDZ	C(C(C(CO)(C)O)O)(CCO)=O	{'C(=O)(CCO)[C@H]([C@](C)(CO)O)O[H]', 'C(=O)(CCO)[C@@H]([C@@](C)(CO)O)O[H]', 'C(=O)(CCO[H])[C@@H]([C@@](C)(CO)O)O', 'C(=O)(CCO)[C@@H]([C@@](C)(CO)O[H])O', 'C(=O)(CCO)[C@@H]([C@@](C)(CO[H])O)O', 'C(=O)(CCO)[C@H]([C@@](C)(CO)O[H])O', 'C(=O)(CCO[H])[C@H]([C@@](C)(CO)O)O', 'C(=O)(CCO[H])[C@@H]([C@](C)(CO)O)O', 'C(=O)(CCO)[C@@H]([C@](C)(CO)O)O[H]', 'C(=O)(CCO)[C@H]([C@@](C)(CO[H])O)O', 'C(=O)(CCO)[C@H]([C@](C)(CO[H])O)O', 'C(=O)(CCO)[C@H]([C@@](C)(CO)O)O[H]', 'C(=O)(CCO)[C@@H]([C@](C)(CO[H])O)O', 'C(=O)(CCO[H])[C@H]([C@](C)(CO)O)O', 'C(=O)(CCO)[C@@H]([C@](C)(CO)O[H])O', 'C(=O)(CCO)[C@H]([C@](C)(CO)O[H])O'}
3	OSJPDGKAMMTTGQ	C(CO)(C(CO)C(CO)(C)O)=O	{'C(=O)(CO[H])[C@@H](CO)[C@](C)(CO)O', 'C(=O)(CO)[C@H](CO)[C@](C)(CO[H])O', 'C(=O)(CO)[C@H](CO)[C@](C)(CO)O[H]', 'C(=O)(CO)[C@@H](CO)[C@@](C)(CO)O[H]', 'C(=O)(CO)[C@@H](CO[H])[C@@](C)(CO)O', 'C(=O)(CO)[C@@H](CO)[C@](C)(CO[H])O', 'C(=O)(CO[H])[C@@H](CO)[C@@](C)(CO)O', 'C(=O)(CO)[C@@H](CO)[C@](C)(CO)O[H]', 'C(=O)(CO)[C@H](CO)[C@@](C)(CO[H])O', 'C(=O)(CO)[C@H](CO[H])[C@@](C)(CO)O', 'C(=O)(CO)[C@@H](CO[H])[C@](C)(CO)O', 'C(=O)(CO[H])[C@H](CO)[C@@](C)(CO)O', 'C(=O)(CO[H])[C@H](CO)[C@](C)(CO)O', 'C(=O)(CO)[C@@H](CO)[C@@](C)(CO[H])O', 'C(=O)(CO)[C@H](CO[H])[C@](C)(CO)O', 'C(=O)(CO)[C@H](CO)[C@@](C)(CO)O[H]'}
3	PLGOEWNSOOGISL	C(CO)(CC(CO)(CCO)O)=O	{'C(=O)(C[C@@](CCO)(CO[H])O)CO', 'C(=O)(C[C@](CCO[H])(CO)O)CO', 'C(=O)(C[C@](CCO)(CO)O[H])CO', 'C(=O)(C[C@@](CCO)(CO)O[H])CO', 'C(=O)(C[C@@](CCO)(CO)O)CO[H]', 'C(=O)(C[C@](CCO)(CO)O)CO[H]', 'C(=O)(C[C@](CCO)(CO[H])O)CO', 'C(=O)(C[C@@](CCO[H])(CO)O)CO'}
3	YFVHWIATBOLLAX	C(C)(C(C(CO)(CCO)O)O)=O	{'C(=O)(C)[C@@H]([C@@](CCO)(CO)O[H])O', 'C(=O)(C)[C@@H]([C@](CCO)(CO)O[H])O', 'C(=O)(C)[C@@H]([C@@](CCO[H])(CO)O)O', 'C(=O)(C)[C@H]([C@](CCO)(CO)O)O[H]', 'C(=O)(C)[C@H]([C@](CCO[H])(CO)O)O', 'C(=O)(C)[C@@H]([C@@](CCO)(CO[H])O)O', 'C(=O)(C)[C@H]([C@](CCO)(CO)O[H])O', 'C(=O)(C)[C@H]([C@@](CCO[H])(CO)O)O', 'C(=O)(C)[C@@H]([C@](CCO)(CO)O)O[H]', 'C(=O)(C)[C@H]([C@@](CCO)(CO)O)O[H]', 'C(=O)(C)[C@@H]([C@](CCO)(CO[H])O)O', 'C(=O)(C)[C@@H]([C@](CCO[H])(CO)O)O', 'C(=O)(C)[C@H]([C@@](CCO)(CO[H])O)O', 'C(=O)(C)[C@@H]([C@@](CCO)(CO)O)O[H]', 'C(=O)(C)[C@H]([C@@](CCO)(CO)O[H])O', 'C(=O)(C)[C@H]([C@](CCO)(CO[H])O)O'}
3	DKJDDXJJYXHLFR	C(C(C(C)O)O)(CCO)=O	{'C(=O)(CCO[H])[C@H]([C@H](C)O)O', 'C(=O)(CCO[H])[C@@H]([C@H](C)O)O', 'C(=O)(CCO)[C@@H]([C@H](C)O[H])O', 'C(=O)(CCO[H])[C@H]([C@@H](C)O)O', 'C(=O)(CCO)[C@H]([C@@H](C)O)O[H]', 'C(=O)(CCO)[C@H]([C@H](C)O)O[H]', 'C(=O)(CCO)[C@H]([C@H](C)O[H])O', 'C(=O)(CCO)[C@@H]([C@@H](C)O)O[H]', 'C(=O)(CCO[H])[C@@H]([C@@H](C)O)O', 'C(=O)(CCO)[C@@H]([C@@H](C)O[H])O', 'C(=O)(CCO)[C@H]([C@@H](C)O[H])O', 'C(=O)(CCO)[C@@H]([C@H](C)O)O[H]'}
3	UCBNXCDBZHMDGF	C(CO)(C(CO)C(C)O)=O	{'C(=O)(CO[H])[C@@H](CO)[C@H](C)O', 'C(=O)(CO)[C@@H](CO)[C@@H](C)O[H]', 'C(=O)(CO)[C@H](CO)[C@H](C)O[H]', 'C(=O)(CO)[C@@H](CO)[C@H](C)O[H]', 'C(=O)(CO[H])[C@@H](CO)[C@@H](C)O', 'C(=O)(CO)[C@H](CO[H])[C@H](C)O', 'C(=O)(CO[H])[C@H](CO)[C@@H](C)O', 'C(=O)(CO)[C@H](CO[H])[C@@H](C)O', 'C(=O)(CO)[C@@H](CO[H])[C@@H](C)O', 'C(=O)(CO)[C@H](CO)[C@@H](C)O[H]', 'C(=O)(CO)[C@@H](CO[H])[C@H](C)O', 'C(=O)(CO[H])[C@H](CO)[C@H](C)O'}
3	JCOSEBVXWDUOFU	C(CC(CO)(CCO)O)=O	{'C(=O)C[C@@](CCO)(CO)O[H]', 'C(=O)C[C@](CCO[H])(CO)O', 'C(=O)C[C@](CCO)(CO[H])O', 'C(=O)C[C@](CCO)(CO)O[H]', 'C(=O)C[C@@](CCO)(CO[H])O', 'C(=O)C[C@@](CCO[H])(CO)O'}
3	HDSWTILTIGAHJT	C(C(C(C=O)O)O)(CC(C)O)=O	{'C(=O)[C@H]([C@H](C(=O)C[C@@H](C)O)O[H])O', 'C(=O)[C@@H]([C@H](C(=O)C[C@H](C)O)O)O[H]', 'C(=O)[C@H]([C@@H](C(=O)C[C@@H](C)O)O[H])O', 'C(=O)[C@@H]([C@H](C(=O)C[C@@H](C)O)O[H])O', 'C(=O)[C@@H]([C@@H](C(=O)C[C@@H](C)O[H])O)O', 'C(=O)[C@H]([C@H](C(=O)C[C@@H](C)O)O)O[H]', 'C(=O)[C@H]([C@H](C(=O)C[C@H](C)O)O[H])O', 'C(=O)[C@@H]([C@H](C(=O)C[C@H](C)O)O[H])O', 'C(=O)[C@H]([C@@H](C(=O)C[C@H](C)O[H])O)O', 'C(=O)[C@@H]([C@@H](C(=O)C[C@H](C)O)O[H])O', 'C(=O)[C@@H]([C@H](C(=O)C[C@H](C)O[H])O)O', 'C(=O)[C@@H]([C@@H](C(=O)C[C@@H](C)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)C[C@H](C)O[H])O)O', 'C(=O)[C@H]([C@H](C(=O)C[C@H](C)O)O)O[H]', 'C(=O)[C@@H]([C@H](C(=O)C[C@@H](C)O)O)O[H]', 'C(=O)[C@H]([C@@H](C(=O)C[C@@H](C)O[H])O)O', 'C(=O)[C@H]([C@@H](C(=O)C[C@H](C)O)O[H])O', 'C(=O)[C@@H]([C@H](C(=O)C[C@@H](C)O[H])O)O', 'C(=O)[C@H]([C@@H](C(=O)C[C@@H](C)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)C[C@@H](C)O)O[H])O', 'C(=O)[C@@H]([C@@H](C(=O)C[C@H](C)O)O)O[H]', 'C(=O)[C@H]([C@H](C(=O)C[C@H](C)O[H])O)O', 'C(=O)[C@H]([C@H](C(=O)C[C@@H](C)O[H])O)O', 'C(=O)[C@H]([C@@H](C(=O)C[C@H](C)O)O)O[H]'}
3	BPNLIVPLQNLIGW	C(CC(C(C(C(C)=O)O)O)O)=O	{'C(=O)C[C@H]([C@@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)C[C@H]([C@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)C[C@H]([C@@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)C[C@H]([C@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)C[C@H]([C@@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)C[C@@H]([C@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)C[C@@H]([C@@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)C[C@H]([C@@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)C[C@@H]([C@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)C[C@H]([C@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)C[C@H]([C@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)C[C@H]([C@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)C[C@H]([C@H]([C@H](C(=O)C)O)O)O[H]'}
3	ZHKXGIAQAXTAMP	C(CC(C)(C(C(C=O)O)O)O)=O	{'C(=O)C[C@](C)([C@@H]([C@@H](C=O)O)O[H])O', 'C(=O)C[C@](C)([C@H]([C@@H](C=O)O[H])O)O', 'C(=O)C[C@](C)([C@H]([C@H](C=O)O)O[H])O', 'C(=O)C[C@@](C)([C@H]([C@@H](C=O)O)O[H])O', 'C(=O)C[C@](C)([C@@H]([C@@H](C=O)O[H])O)O', 'C(=O)C[C@](C)([C@H]([C@H](C=O)O)O)O[H]', 'C(=O)C[C@@](C)([C@H]([C@H](C=O)O[H])O)O', 'C(=O)C[C@@](C)([C@@H]([C@H](C=O)O)O)O[H]', 'C(=O)C[C@](C)([C@@H]([C@@H](C=O)O)O)O[H]', 'C(=O)C[C@](C)([C@@H]([C@H](C=O)O)O)O[H]', 'C(=O)C[C@@](C)([C@H]([C@@H](C=O)O[H])O)O', 'C(=O)C[C@](C)([C@@H]([C@H](C=O)O)O[H])O', 'C(=O)C[C@@](C)([C@@H]([C@@H](C=O)O)O[H])O', 'C(=O)C[C@@](C)([C@@H]([C@@H](C=O)O)O)O[H]', 'C(=O)C[C@](C)([C@H]([C@@H](C=O)O)O[H])O', 'C(=O)C[C@](C)([C@H]([C@@H](C=O)O)O)O[H]', 'C(=O)C[C@@](C)([C@H]([C@H](C=O)O)O[H])O', 'C(=O)C[C@@](C)([C@@H]([C@@H](C=O)O[H])O)O', 'C(=O)C[C@@](C)([C@H]([C@@H](C=O)O)O)O[H]', 'C(=O)C[C@](C)([C@H]([C@H](C=O)O[H])O)O', 'C(=O)C[C@](C)([C@@H]([C@H](C=O)O[H])O)O', 'C(=O)C[C@@](C)([C@@H]([C@H](C=O)O[H])O)O', 'C(=O)C[C@@](C)([C@@H]([C@H](C=O)O)O[H])O', 'C(=O)C[C@@](C)([C@H]([C@H](C=O)O)O)O[H]'}
3	JGMRCBGSYWDADE	C(C(C(C(C=O)O)O)NC)=O	{'C(=O)[C@@H]([C@H]([C@H](C=O)NC)O)O[H]', 'C(=O)[C@@H]([C@H]([C@H](C=O)O)O[H])NC', 'C(=O)[C@@H]([C@@H]([C@H](C=O)O)O[H])NC', 'C(=O)[C@H]([C@H]([C@H](C=O)NC)O)O[H]', 'C(=O)[C@H]([C@@H]([C@H](C=O)O)O[H])NC', 'C(=O)[C@@H]([C@H]([C@@H](C=O)NC)O)O[H]', 'C(=O)[C@H]([C@@H]([C@@H](C=O)O)O[H])NC', 'C(=O)[C@@H]([C@H]([C@@H](C=O)O)O[H])NC', 'C(=O)[C@H]([C@H]([C@@H](C=O)O)O[H])NC', 'C(=O)[C@H]([C@H]([C@H](C=O)O)O[H])NC', 'C(=O)[C@@H]([C@@H]([C@@H](C=O)O)O[H])NC', 'C(=O)[C@H]([C@H]([C@@H](C=O)NC)O)O[H]', 'C(=O)[C@H]([C@@H]([C@H](C=O)NC)O)O[H]', 'C(=O)[C@@H]([C@@H]([C@H](C=O)NC)O)O[H]', 'C(=O)[C@@H]([C@@H]([C@@H](C=O)NC)O)O[H]', 'C(=O)[C@H]([C@@H]([C@@H](C=O)NC)O)O[H]'}
3	GRCKFGQFRRODIE	C(CO)(CC(CO)(C)O)=O	{'C(=O)(C[C@](C)(CO)O[H])CO', 'C(=O)(C[C@](C)(CO[H])O)CO', 'C(=O)(C[C@](C)(CO)O)CO[H]', 'C(=O)(C[C@@](C)(CO)O[H])CO', 'C(=O)(C[C@@](C)(CO)O)CO[H]', 'C(=O)(C[C@@](C)(CO[H])O)CO'}
3	CBUKMSAKZIPOGL	C(C)(C(C(CO)(C)O)O)=O	{'C(=O)(C)[C@H]([C@@](C)(CO)O)O[H]', 'C(=O)(C)[C@@H]([C@](C)(CO[H])O)O', 'C(=O)(C)[C@H]([C@](C)(CO[H])O)O', 'C(=O)(C)[C@H]([C@@](C)(CO)O[H])O', 'C(=O)(C)[C@@H]([C@@](C)(CO)O[H])O', 'C(=O)(C)[C@@H]([C@](C)(CO)O)O[H]', 'C(=O)(C)[C@H]([C@@](C)(CO[H])O)O', 'C(=O)(C)[C@@H]([C@@](C)(CO)O)O[H]', 'C(=O)(C)[C@@H]([C@@](C)(CO[H])O)O', 'C(=O)(C)[C@H]([C@](C)(CO)O)O[H]', 'C(=O)(C)[C@H]([C@](C)(CO)O[H])O', 'C(=O)(C)[C@@H]([C@](C)(CO)O[H])O'}
3	YXINUGWAIZLHJK	C(C(CC(CC(CO)=O)O)O)=O	{'C(=O)[C@H](C[C@@H](CC(=O)CO[H])O)O', 'C(=O)[C@@H](C[C@@H](CC(=O)CO)O[H])O', 'C(=O)[C@H](C[C@H](CC(=O)CO)O)O[H]', 'C(=O)[C@@H](C[C@@H](CC(=O)CO)O)O[H]', 'C(=O)[C@@H](C[C@H](CC(=O)CO)O[H])O', 'C(=O)[C@H](C[C@H](CC(=O)CO[H])O)O', 'C(=O)[C@@H](C[C@@H](CC(=O)CO[H])O)O', 'C(=O)[C@H](C[C@@H](CC(=O)CO)O[H])O', 'C(=O)[C@@H](C[C@H](CC(=O)CO[H])O)O', 'C(=O)[C@H](C[C@H](CC(=O)CO)O[H])O', 'C(=O)[C@H](C[C@@H](CC(=O)CO)O)O[H]', 'C(=O)[C@@H](C[C@H](CC(=O)CO)O)O[H]'}
3	QXPRRNBQNVREIJ	C(C(CC(C(C(C)=O)O)O)O)=O	{'C(=O)[C@H](C[C@@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)[C@H](C[C@@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)[C@@H](C[C@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)[C@H](C[C@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)[C@H](C[C@@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)[C@H](C[C@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H](C[C@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)[C@H](C[C@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)[C@H](C[C@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)[C@H](C[C@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)[C@H](C[C@@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H](C[C@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@@H](C(=O)C)O[H])O)O'}
3	UFDQVKKZIJVGJA	C(C(C(CO)(C)O)C(C=O)O)=O	{'C(=O)[C@@H]([C@H](C=O)O)[C@@](C)(CO[H])O', 'C(=O)[C@H]([C@@H](C=O)O[H])[C@@](C)(CO)O', 'C(=O)[C@@H]([C@@H](C=O)O[H])[C@](C)(CO)O', 'C(=O)[C@@H]([C@H](C=O)O)[C@](C)(CO)O[H]', 'C(=O)[C@@H]([C@H](C=O)O)[C@](C)(CO[H])O', 'C(=O)[C@@H]([C@@H](C=O)O[H])[C@@](C)(CO)O', 'C(=O)[C@H]([C@H](C=O)O)[C@](C)(CO)O[H]', 'C(=O)[C@@H]([C@@H](C=O)O)[C@](C)(CO[H])O', 'C(=O)[C@H]([C@H](C=O)O)[C@@](C)(CO[H])O', 'C(=O)[C@@H]([C@@H](C=O)O)[C@](C)(CO)O[H]', 'C(=O)[C@H]([C@H](C=O)O)[C@](C)(CO[H])O', 'C(=O)[C@H]([C@H](C=O)O)[C@@](C)(CO)O[H]', 'C(=O)[C@H]([C@@H](C=O)O)[C@@](C)(CO[H])O', 'C(=O)[C@@H]([C@@H](C=O)O)[C@@](C)(CO[H])O', 'C(=O)[C@H]([C@H](C=O)O[H])[C@](C)(CO)O', 'C(=O)[C@@H]([C@H](C=O)O[H])[C@](C)(CO)O', 'C(=O)[C@@H]([C@H](C=O)O[H])[C@@](C)(CO)O', 'C(=O)[C@H]([C@@H](C=O)O)[C@](C)(CO[H])O', 'C(=O)[C@@H]([C@H](C=O)O)[C@@](C)(CO)O[H]', 'C(=O)[C@@H]([C@@H](C=O)O)[C@@](C)(CO)O[H]', 'C(=O)[C@H]([C@@H](C=O)O[H])[C@](C)(CO)O', 'C(=O)[C@H]([C@@H](C=O)O)[C@@](C)(CO)O[H]', 'C(=O)[C@H]([C@H](C=O)O[H])[C@@](C)(CO)O', 'C(=O)[C@H]([C@@H](C=O)O)[C@](C)(CO)O[H]'}
3	BTRHDSLTSRIDAG	C(CO)(CC(CNC)O)=O	{'C(=O)(C[C@@H](CNC)O[H])CO', 'C(=O)(C[C@H](CNC)O)CO[H]', 'C(=O)(C[C@H](CNC)O[H])CO', 'C(=O)(C[C@@H](CNC)O)CO[H]'}
3	IIFIWSCFRJVNGN	C(C)(C(C(CNC)O)O)=O	{'C(=O)(C)[C@H]([C@@H](CNC)O[H])O', 'C(=O)(C)[C@H]([C@H](CNC)O[H])O', 'C(=O)(C)[C@@H]([C@H](CNC)O)O[H]', 'C(=O)(C)[C@H]([C@@H](CNC)O)O[H]', 'C(=O)(C)[C@@H]([C@@H](CNC)O[H])O', 'C(=O)(C)[C@@H]([C@H](CNC)O[H])O', 'C(=O)(C)[C@H]([C@H](CNC)O)O[H]', 'C(=O)(C)[C@@H]([C@@H](CNC)O)O[H]'}
3	CDCPXWBMTVLZQT	C(C(C(C)(CO)O)NC)=O	{'C(=O)[C@H]([C@](C)(CO[H])O)NC', 'C(=O)[C@@H]([C@](C)(CO[H])O)NC', 'C(=O)[C@H]([C@@](C)(CO)O[H])NC', 'C(=O)[C@@H]([C@@](C)(CO[H])O)NC', 'C(=O)[C@@H]([C@](C)(CO)O[H])NC', 'C(=O)[C@H]([C@](C)(CO)O[H])NC', 'C(=O)[C@@H]([C@@](C)(CO)O[H])NC', 'C(=O)[C@H]([C@@](C)(CO[H])O)NC'}
3	IDBTYBMNHBMAOU	C(CC(CO)(C(CO)O)O)=O	{'C(=O)C[C@@](CO[H])([C@@H](CO)O)O', 'C(=O)C[C@@](CO)([C@H](CO[H])O)O', 'C(=O)C[C@](CO)([C@@H](CO)O)O[H]', 'C(=O)C[C@](CO)([C@@H](CO)O[H])O', 'C(=O)C[C@](CO)([C@H](CO)O[H])O', 'C(=O)C[C@@](CO)([C@H](CO)O[H])O', 'C(=O)C[C@](CO)([C@H](CO)O)O[H]', 'C(=O)C[C@](CO)([C@H](CO[H])O)O', 'C(=O)C[C@@](CO)([C@H](CO)O)O[H]', 'C(=O)C[C@@](CO)([C@@H](CO[H])O)O', 'C(=O)C[C@@](CO[H])([C@H](CO)O)O', 'C(=O)C[C@@](CO)([C@@H](CO)O)O[H]', 'C(=O)C[C@@](CO)([C@@H](CO)O[H])O', 'C(=O)C[C@](CO)([C@@H](CO[H])O)O', 'C(=O)C[C@](CO[H])([C@@H](CO)O)O', 'C(=O)C[C@](CO[H])([C@H](CO)O)O'}
3	IWASYLACXSGJPG	C(C(C(C)O)O)(C(CO)O)=O	{'C(=O)([C@H](CO[H])O)[C@@H]([C@@H](C)O)O', 'C(=O)([C@@H]([C@H](C)O)O[H])[C@H](CO)O', 'C(=O)([C@@H](CO)O[H])[C@@H]([C@H](C)O)O', 'C(=O)([C@H](CO)O[H])[C@@H]([C@H](C)O)O', 'C(=O)([C@@H](CO[H])O)[C@H]([C@@H](C)O)O', 'C(=O)([C@@H]([C@@H](C)O)O[H])[C@@H](CO)O', 'C(=O)([C@@H](CO)O[H])[C@@H]([C@@H](C)O)O', 'C(=O)([C@H](CO[H])O)[C@H]([C@H](C)O)O', 'C(=O)([C@@H](CO)O)[C@H]([C@H](C)O[H])O', 'C(=O)([C@H](CO)O)[C@H]([C@@H](C)O[H])O', 'C(=O)([C@H](CO)O[H])[C@H]([C@H](C)O)O', 'C(=O)([C@@H](CO[H])O)[C@H]([C@H](C)O)O', 'C(=O)([C@@H]([C@H](C)O)O[H])[C@@H](CO)O', 'C(=O)([C@@H](CO[H])O)[C@@H]([C@@H](C)O)O', 'C(=O)([C@H]([C@@H](C)O)O[H])[C@H](CO)O', 'C(=O)([C@@H](CO)O)[C@H]([C@@H](C)O[H])O', 'C(=O)([C@H]([C@H](C)O)O[H])[C@H](CO)O', 'C(=O)([C@@H](CO)O)[C@@H]([C@H](C)O[H])O', 'C(=O)([C@H](CO[H])O)[C@H]([C@@H](C)O)O', 'C(=O)([C@H](CO)O)[C@@H]([C@@H](C)O[H])O', 'C(=O)([C@H](CO)O)[C@H]([C@H](C)O[H])O', 'C(=O)([C@H]([C@H](C)O)O[H])[C@@H](CO)O', 'C(=O)([C@H](CO[H])O)[C@@H]([C@H](C)O)O', 'C(=O)([C@H](CO)O[H])[C@@H]([C@@H](C)O)O', 'C(=O)([C@@H](CO)O[H])[C@H]([C@@H](C)O)O', 'C(=O)([C@@H](CO[H])O)[C@@H]([C@H](C)O)O', 'C(=O)([C@H](CO)O)[C@@H]([C@H](C)O[H])O', 'C(=O)([C@@H]([C@@H](C)O)O[H])[C@H](CO)O', 'C(=O)([C@H](CO)O[H])[C@H]([C@@H](C)O)O', 'C(=O)([C@@H](CO)O)[C@@H]([C@@H](C)O[H])O', 'C(=O)([C@@H](CO)O[H])[C@H]([C@H](C)O)O', 'C(=O)([C@H]([C@@H](C)O)O[H])[C@@H](CO)O'}
