Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
4201_0,51.688973116537,2.271760342458757,True,False,False
4202_0,51.688973116537,2.271760342458757,True,False,False
4203_0,45.40449941646807,1.4156030322241335,True,False,False
4204_0,39.01282031369203,1.2616238877207056,True,False,False
4205_0,51.68837353608478,2.271760342458757,True,False,False
4206_0,51.68837353608478,2.271760342458757,True,False,False
4207_0,51.68837353608478,2.271760342458757,True,False,False
4208_0,51.68837353608478,2.271760342458757,True,False,False
4209_0,51.688973116536886,2.271760342458757,True,False,False
4210_0,51.688973116536886,2.271760342458757,True,False,False
4211_0,51.688973116536886,2.271760342458757,True,False,False
4212_0,51.688973116536886,2.271760342458757,True,False,False
4213_0,51.688973116536886,2.271760342458757,True,False,False
4214_0,51.688973116536886,2.271760342458757,True,False,False
4215_0,41.014262475200894,1.24685410860712,True,False,False
4216_0,39.01282031369203,1.2616238877207056,True,False,False
4217_0,41.014262475200894,1.24685410860712,True,False,False
4218_0,41.014262475200894,1.24685410860712,True,False,False
4219_0,41.014262475200894,1.24685410860712,True,False,False
4221_0,41.014262475200894,1.2468541086071199,True,False,False
4222_0,41.014262475200894,1.24685410860712,True,False,False
4223_0,41.014262475200894,1.2468541086071199,True,False,False
4224_0,39.01282031369203,1.2616238877207056,True,False,False
4226_0,39.012820313692146,1.2616238877207056,True,False,False
4227_0,0.43158880879650496,1.4927180897404106,True,False,False
4228_0,0.43158880879650496,1.4927180897404106,True,False,False
4229_0,0.43158880879650496,1.4927180897404106,True,False,False
4230_0,0.43158880879650496,1.4927180897404106,True,False,False
4231_0,0.43158880879650496,1.4927180897404106,True,False,False
4232_0,0.43158880879650496,1.4927180897404106,True,False,False
4233_0,2.2967880031285404,1.9554233999038124,True,False,False
4234_0,-2.0934489381386356,1.9390313502553063,True,True,False
4235_0,0.43158880879650496,1.4927180897404106,True,False,False
4236_0,0.43158880879650496,1.4927180897404106,True,False,False
4237_0,0.43158880879661865,1.4927180897404106,True,False,False
4238_0,0.43158880879661865,1.4927180897404106,True,False,False
4239_0,-11.160566334685882,3.8610367596743007,True,True,True
4240_0,27.345533452545965,4.111013329071656,True,False,False
