Index,dG_prime_kJ_mol,sigma_kJ_mol,estimable,spontaneous_point,spontaneous_95
348_1,43.89851035998629,7.990150867457925,True,False,False
350_0,48.54105543870401,7.950725329480573,True,False,False
350_1,48.54105543870401,7.950725329480573,True,False,False
352_0,48.288747301253466,7.992520243537185,True,False,False
354_0,-13.538038284691424,2.1116584705198242,True,True,True
354_1,-13.538038284691424,2.1116584705198242,True,True,True
356_0,-9.147771290332912,2.025500367595417,True,True,True
357_0,-80.85554143820622,1.9515616981747783,True,True,True
357_1,-80.85554143820622,1.9515616981747783,True,True,True
359_0,-57.461024135574775,2.025926892297356,True,True,True
359_1,-57.461024135574775,2.025926892297356,True,True,True
361_0,-59.10427358229492,1.5445816537101469,True,True,True
361_1,-59.10427358229492,1.5445816537101469,True,True,True
363_0,59.10346862290365,1.5445816537101469,True,False,False
365_0,59.10347891800251,1.5445816537101469,True,False,False
367_0,59.103493579137705,1.5445816537101467,True,False,False
369_0,-303.40175212742264,100000.00008708918,False,False,False
370_0,13.368871766766176,1.6477739594969991,True,False,False
370_1,13.368871766766176,1.6477739594969991,True,False,False
371_0,13.368889060559638,1.6477739594969993,True,False,False
371_1,13.368889060559638,1.6477739594969993,True,False,False
372_0,29.418807119412065,2.657505336672233,True,False,False
372_1,29.418807119412065,2.657505336672233,True,False,False
373_0,7.704122220141926,1.0089001392175116,True,False,False
373_1,7.704122220141926,1.0089001392175116,True,False,False
373_2,7.704122220141926,1.0089001392175116,True,False,False
374_0,26.954278971019846,1.5999741265311842,True,False,False
374_1,26.954278971019846,1.5999741265311842,True,False,False
374_2,26.954278971019846,1.5999741265311842,True,False,False
375_0,26.95426167722627,1.5999741265311842,True,False,False
375_1,26.95426167722627,1.5999741265311842,True,False,False
375_2,26.95426167722627,1.5999741265311842,True,False,False
376_0,26.954278971019903,1.5999741265311844,True,False,False
376_1,26.954278971019903,1.5999741265311844,True,False,False
376_2,26.954278971019903,1.5999741265311844,True,False,False
377_0,10.727768849557322,1.7581471621982618,True,False,False
377_1,10.727768849557322,1.7581471621982618,True,False,False
377_2,10.727768849557322,1.7581471621982618,True,False,False
378_0,10.727786143350784,1.7581471621982618,True,False,False
378_1,10.727786143350784,1.7581471621982618,True,False,False
378_2,10.727786143350784,1.7581471621982618,True,False,False
379_0,23.562531365844194,2.1775227247189135,True,False,False
380_0,6.124141954711092,1.3032675159556373,True,False,False
