Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G1	C(C(C(CO)O)O)=O	YTBSYETUWUMLBZ	53.0145	-2.2233	0.073	4	3	77.76	-3.2748	4	114.61	120.04225873600001	C4H8O4	4	8	4	1.0	2.0	1.0	1.035171585482697
G1	C(C(CC(C(CO)O)O)=O)=O	ZGCHLOWZNKRZSN	61.872	-2.3675	-0.119	5	3	94.83	-2.6094	5	154.91	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G1	C(CC(C(C(CO)O)O)=O)=O	RXVDSZVTHMJWNV	39.1213	-2.3675	-0.119	5	3	94.83	-1.8329	5	153.05	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G1	C(C(C(CC(CO)O)=O)O)=O	QBHBJCPWTMMDIG	41.0947	-2.3675	-0.119	5	3	94.83	-5.4242	5	152.67	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310867
G1	C(CC(C=O)O)(C(CO)O)=O	LVYQXQPAYHNLQF	50.1139	-2.3675	-0.119	5	3	94.83	-1.9676	5	153.67	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G1	C(C(C(C=O)O)O)(CCO)=O	KTQQRSZBGCOSES	57.1446	-2.3675	-0.119	5	3	94.83	-3.6515	5	155.24	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G1	C(C(C(CC(CO)=O)O)O)=O	ZNSXGNZNZVWMBM	50.5474	-2.3675	-0.119	5	3	94.83	-3.8216	5	151.73	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G1	C(C(C(C(C(C)=O)O)O)O)=O	MKKWPESNDMZCAX	80.2334	-2.4626	-0.227	5	3	94.83	-1.4318	5	153.93	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7920422323888738
G1	C(CC(C(C(C=O)O)O)O)=O	DRFVLWXFACEMHK	67.8191	-2.5486	-0.283	5	3	94.83	-2.4079	5	155.18	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7954937779548318
G2	C1(C(C(C(C1CO)O)O)O)=O	LKUVPWZWJWOYKB	53.457	-2.2121	0.012	5	4	97.99	0.4365	5	148.37	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.2242444430528143
G2	C1(C(C(C(C(C1)O)O)O)O)=O	GZYCZKBRQBKGJW	615.844	-2.0648	-0.206	5	4	97.99	1.6461	5	152.64	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.1151043592782783
G2	C(C1C(C(C(C1O)O)O)O)=O	FWWLBYLLLIZJAL	58.6087	-2.5681	-0.152	5	4	97.99	-2.9812	5	148.62	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.2254311213765596
G2	C(CO)(C(CO)O)=O	UQPHVQVXLPRNCX	61.7703	-2.0422	0.237	4	3	77.76	1.2188	4	112.68	120.04225873600001	C4H8O4	4	8	4	1.0	2.0	1.0	1.0339849071589513
G2	C(CC(C(C(CO)O)=O)O)=O	ZJCIIXYSVSASQO	53.5581	-2.3675	-0.119	5	3	94.83	-1.2863	5	152.31	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G2	C(C(CO)=O)(CC(CO)O)=O	OKVIFNQBEGMUGM	50.7285	-2.1864	0.045	5	3	94.83	-7.9949	5	151.96	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7931204213073412
G2	C(C(C(CC(CO)O)O)=O)=O	LZWSFTUENIWOJY	64.7371	-2.3675	-0.119	5	3	94.83	-5.906	5	153.54	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G2	C(C(CO)O)(CC(CO)=O)=O	JVFNKFJEKRIBEO	46.4767	-2.1864	0.045	5	3	94.83	-7.1275	5	153.48	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7931204213073412
G2	C(C(CC(C(CO)=O)O)O)=O	IIVQAABKLUTFMY	65.1291	-2.3675	-0.119	5	3	94.83	-1.503	5	154.16	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G2	C(CCO)(C(C(CO)=O)O)=O	RWEGJCQFZKJRNT	53.4177	-2.1864	0.045	5	3	94.83	-0.24532	5	154.64	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7931204213073412
G2	C(C(C(C(CCO)O)=O)O)=O	KQLFTMYZWPHWPS	60.0851	-2.3675	-0.119	5	3	94.83	-3.2446	5	153.24	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G2	C(CO)(C(CC(CO)=O)O)=O	QORDBZPIKABGJM	51.3222	-2.1864	0.045	5	3	94.83	-0.64991	5	151.42	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7931204213073412
G2	C(C(C(CC(C=O)O)O)O)=O	ZAZMXMODCOTURY	58.9223	-2.5486	-0.283	5	3	94.83	-3.4916	5	154.05	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7954937779548318
G2	C(C)(C(C(C(CO)=O)O)O)=O	KFHNTUHHTDAEOF	73.2813	-2.2815	-0.063	5	3	94.83	1.7739	5	152.53	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7908555540651285
G2	C(C(C(C=O)O)O)(C(C)O)=O	LLJOTQMGGPLNOO	79.4675	-2.4626	-0.227	5	3	94.83	-2.9726	5	153.74	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7920422323888741
G2	C(CC(C(C(CO)=O)O)O)=O	DPJVCISCLBZLDP	60.8729	-2.3675	-0.119	5	3	94.83	-0.51952	5	153.7	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G2	C(C(C(CO)O)O)O	UNXHWFMMPAWVPI	67.858	-2.011	0.288	4	4	80.92	-1.1346	4	120.57	122.0579088	C4H10O4	4	10	4	1.0	2.5	1.0	1.1750678323322115
G2	C(CO)(CC(C(CO)O)O)=O	OXFWZSUJNURRMW	56.5248	-2.1552	0.096	5	4	97.99	-1.6379	5	159.41	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9342033464806013
G2	C(C(C(CO)O)O)(CCO)=O	MSERTCQRMJDWLM	51.537	-2.1552	0.096	5	4	97.99	-1.4929	5	159.65	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9342033464806009
G2	C(C(CO)O)(CC(CO)O)=O	ZFKOVTBOKTVFNN	53.8471	-2.1552	0.096	5	4	97.99	-3.0105	5	159.52	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9342033464806007
G2	C(C)(C(C(C(CO)O)O)O)=O	IXDZFGATLNCIOI	80.4735	-2.2503	-0.012	5	4	97.99	0.97333	5	158.77	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9319384792383885
G2	C(CC(C(C(CO)O)O)O)=O	VRYALKFFQXWPIH	85.4785	-2.3363	-0.068	5	4	97.99	-2.1384	5	157.76	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9353900248043464
G2	C(C(C(C(CCO)O)O)O)=O	QITFYRWXWLBOON	85.9222	-2.3363	-0.068	5	4	97.99	-4.2599	5	161.54	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9353900248043464
G2	C(C(C(CO)O)O)(O)=O	JPIJQSOTBSSVTP	55.6728	-2.3606	0.306	5	4	97.99	0.99073	5	119.54	136.037173356	C4H8O5	4	8	5	1.25	2.0	1.25	1.0141293757381682
G2	C1(CC(C(C1(CO)O)O)O)=O	OOMLFVGHKQXLAI	83.3414	-2.1834	0.063	5	4	97.99	1.5908	5	149.54	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.117369226520491
G2	C(C1(C(C(CC1O)O)O)O)=O	KTMZJGYSSGDOQI	83.7611	-2.5394	-0.101	5	4	97.99	-1.9574	5	145.89	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.1185559048442364
G2	C1(CC(C(C(CO)O)O1)O)=O	WIKTYYPIOVPRBF	37.3529	-2.0417	-0.316	5	3	86.99	-1.6028	5	146.77	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347552
G2	C1(COC(C(CO)O)C1O)=O	QMKUJGYJIQIANY	91.658	-2.1839	0.014	5	3	86.99	0.90308	5	148.0	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.9250188486684517
G2	C1(C(O)OC(C(CO)O)C1)=O	CTMYXQCRPPOKCU	47.5371	-1.6823	-0.199	5	3	86.99	-0.46531	5	149.14	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347554
G2	C1(C(C(CO)O)OC(C1)O)=O	GONGZWHRWCYDTA	26.5492	-1.6823	-0.199	5	3	86.99	0.032236	5	148.95	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347554
G2	C(C)(C1C(C(C(O1)O)O)O)=O	VTYZWSTWPSLGHX	380.492	-1.7826	-0.307	5	3	86.99	-1.7788	5	149.57	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6649481155925424
G2	C(CC1C(C(C(O)O1)O)O)=O	FSEGFALCGGGEPO	71.1674	-1.8686	-0.363	5	3	86.99	-4.3523	5	151.73	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6683996611585005
G2	C1(CC(C(C(CO)O1)O)O)=O	DBXNZGWNBVNDSO	60.967	-1.9844	-0.316	5	3	86.99	-0.45805	5	151.34	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G2	C1(COC(CO)C(C1O)O)=O	OCLOLUFOLJIQDC	100.459	-2.1266	0.014	5	3	86.99	0.87265	5	147.14	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.9215673031024932
G2	C1(C(O)OC(CO)C(C1)O)=O	UHPMJDGOAZMIID	64.5984	-1.625	-0.199	5	3	86.99	1.1869	5	149.81	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687973
G2	C1(C(C(CO)OC(C1)O)O)=O	PVKLTCFYNBLGMN	24.544	-1.625	-0.199	5	3	86.99	0.87833	5	147.27	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G2	C1(C(C(O)OC(CO)C1)O)=O	IOFQXNNENHCUQL	46.5776	-1.625	-0.199	5	3	86.99	-2.3613	5	148.62	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G2	C1(C(CO)OC(C(C1)O)O)=O	NWAQREDMTHFVFF	445.693	-1.625	-0.199	5	3	86.99	1.5058	5	148.91	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G2	C1(CC(C(C(CO1)O)O)O)=O	HOHFQGCXQDHZJL	54.3342	-1.8925	-0.316	5	3	86.99	-3.4491	5	146.72	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G2	C1(COCC(C(C1O)O)O)=O	DBLLDNNAYQFXMT	107.487	-2.0347	0.014	5	3	86.99	-3.6584	5	147.21	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.9181157575365353
G2	C1(C(O)OCC(C(C1)O)O)=O	FDUCWCLOCIPWJT	63.8408	-1.5331	-0.199	5	3	86.99	-1.954	5	147.21	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G2	C1(C(C(COC(C1)O)O)O)=O	PATGLOACTPYBAI	27.2973	-1.5331	-0.199	5	3	86.99	-2.0791	5	146.03	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028387
G2	C1(C(C(O)OCC(C1)O)O)=O	KGUNYMYUWFWAAR	54.3746	-1.5331	-0.199	5	3	86.99	1.879	5	148.17	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G2	C1(C(COC(C(C1)O)O)O)=O	YYOBYHDYKCPMFE	48.904	-1.5331	-0.199	5	3	86.99	1.6367	5	146.03	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028387
G2	C1(C(C(C(O)OCC1)O)O)=O	KRKZFVZQYDKETD	46.8267	-1.5331	-0.199	5	3	86.99	0.82333	5	145.76	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G2	C1(COC(C(C(C1)O)O)O)=O	QQYKOAFGQUCGEA	50.019	-1.5331	-0.199	5	3	86.99	1.906	5	147.3	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6603098917028392
G2	C1C(C(C(O)O1)O)O	FMAORJIQYMIRHF	770.821	-1.5087	-0.007	4	3	69.92	-3.7555	4	109.35	120.04225873600001	C4H8O4	4	8	4	1.0	2.0	1.0	0.9080774686863653
G2	C(C1(CC(C(CO)O1)O)O)=O	XCOLHFJYVWHMEU	59.5419	-2.1333	-0.232	5	3	86.99	-4.1162	5	150.06	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347552
G2	C(CC1(C(C(CO1)O)O)O)=O	OJFNRRYMUBSATR	58.9854	-1.929	-0.232	5	3	86.99	-4.8683	5	147.82	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347552
G2	C(C(C1(CC(CO1)O)O)O)=O	XSOCZPWENAPSDW	61.1504	-2.0987	-0.232	5	3	86.99	-1.1589	5	149.95	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347552
G2	C(C1C(CC(CO)(O1)O)O)=O	DNFROWGDJNTHSQ	64.8761	-2.1333	-0.232	5	3	86.99	-6.0204	5	150.65	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347552
G2	C(C1C(C(C(C)(O1)O)O)O)=O	DUPMVEXRXRIHES	442.46	-2.0587	-0.34	5	3	86.99	-3.0074	5	149.46	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6649481155925424
G2	C(C(C1C(CC(O)O1)O)O)=O	DLPYFNDTPUTRMF	66.2543	-2.0383	-0.363	5	3	86.99	-3.1375	5	150.59	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6683996611585005
G2	C(C1(CC(C(CO1)O)O)O)=O	LBJWYRASHSNTEP	450.218	-2.0414	-0.232	5	3	86.99	-5.9432	5	149.64	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6637614372687971
G2	C(C1C(C(CC(O1)O)O)O)=O	MRAMFUAQJIBLST	55.8802	-1.981	-0.363	5	3	86.99	-1.8694	5	146.86	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6649481155925424
G3	C1(C(C(C(C1)O)O)O)=O	SLBWSONHNKBIMR	58.6043	-1.5547	-0.335	4	3	77.76	1.5676	4	120.25	132.042258736	C5H8O4	5	8	4	0.8	1.6	0.8	0.8396890405573318
G3	C1(C(C(C(CC1O)O)O)O)=O	DDAFIEJZOHGAHJ	475.774	-2.0648	-0.206	5	4	97.99	1.1134	5	147.42	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.1151043592782783
G3	C1(C(C(C(C1)O)(CO)O)O)=O	PMAODVYIDXXALG	83.1299	-2.1834	0.063	5	4	97.99	1.5117	5	148.98	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.117369226520491
G3	C1(C(CC(CO)(C1O)O)O)=O	ZMGSZYMAJOOYKF	82.0713	-2.1834	0.063	5	4	97.99	-1.9174	5	149.04	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.117369226520491
G3	C1(C(C(C(CO)(C1)O)O)O)=O	UHQNRQMTZAQCBL	84.0329	-2.1834	0.063	5	4	97.99	-1.6374	5	149.38	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.117369226520491
G3	C1(C(C(C(C)(C1O)O)O)O)=O	QCSROUGOTJEQJK	446.883	-2.1088	-0.045	5	4	97.99	2.6872	5	148.73	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.1151043592782783
G3	C1(C(C(CC(C1O)O)O)O)=O	DNWNZFQXCIWUSQ	107.317	-2.0648	-0.206	5	4	97.99	0.69015	5	147.0	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.1151043592782783
G3	C1C(C(C(C(C=1)=O)O)O)O	UDGPTYYVDNKAPG	463.572	-1.4881	-0.377	4	3	77.76	1.3477	4	131.54	144.042258736	C6H8O4	6	8	4	0.6666666666666666	1.3333333333333333	0.6666666666666666	0.6370576270545953
G3	C(C(C)(C(C(CO)=O)O)O)=O	HCDKHGUYCIRFGC	86.0292	-2.4413	0.042	5	3	94.83	-0.52167	5	151.98	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7908555540651285
G3	C(C(CC(CO)(CO)O)=O)=O	GBYNVYGBOCCFCK	62.7861	-2.3462	0.15	5	3	94.83	-7.593	5	155.64	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7931204213073412
G3	C(C(C(C(CO)=O)O)O)=O	XIIKTJZKWRJKSI	80.4566	-2.8219	0.151	5	3	94.83	-1.1285	5	136.27	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	1.1729555245963417
G3	C(CO)(C(C(CO)(C)O)O)=O	HFVQLJMYXMMRQM	78.8865	-2.229	0.257	5	4	97.99	-0.31167	5	160.18	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9307518009146432
G3	C(CO)(CC(CO)(CO)O)=O	SUYWWIOIVQEMNS	65.7252	-2.1339	0.365	5	4	97.99	-3.4522	5	159.74	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9330166681568554
G3	C(C)(C(C(CO)(CO)O)O)=O	RBBKOZMUCUHIQM	81.8404	-2.229	0.257	5	4	97.99	-0.70208	5	159.9	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9307518009146427
G3	C(CO)(C(C(C)O)O)=O	MRKRITSFTIHTAQ	62.148	-1.6829	-0.141	4	3	77.76	0.76382	4	132.86	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.6530716149514837
G3	C(CC(CO)(CO)O)=O	RLJYTLNHFAJLAE	40.1369	-1.7476	0.072	4	3	77.76	-7.1366	4	133.07	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.6553364821936964
G3	C(CC(C(CO)O)O)=O	ASJSAQIRZKANQN	40.2086	-1.7689	-0.197	4	3	77.76	-2.4886	4	133.16	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.6565231605174416
G3	C(C(CC(C)(C(CO)O)O)=O)=O	BPDJZQNMULGAOC	67.3691	-1.9869	-0.228	5	3	94.83	-0.68604	5	171.66	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G3	C(CC(C(C)=O)O)(C(CO)O)=O	PWSOHNXEIARPMG	437.81	-1.8271	-0.333	5	3	94.83	2.1133	5	171.94	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G3	C(C(C)(CC(C(CO)O)=O)O)=O	GUIKSEWQILZROY	66.8111	-1.9869	-0.228	5	3	94.83	-2.6471	5	172.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G3	C(C(CC(CO)(CCO)O)=O)=O	LWYMQNJMGMCCFO	69.1665	-1.8918	-0.12	5	3	94.83	-7.953	5	172.84	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41447199634208604
G3	C(C(C(C(CCO)=O)O)O)(C)=O	CQANLFJYHMBDIH	52.0697	-1.8271	-0.333	5	3	94.83	-0.67835	5	171.77	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G3	C(C(C)(C(C(CCO)=O)O)O)=O	JTSJCBSBAPKSHV	59.8482	-1.9869	-0.228	5	3	94.83	-2.9235	5	171.98	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G3	C(CO)(C(CO)C(C(C)=O)O)=O	KNGCZEMXKNYSEB	29.3123	-1.9681	-0.115	5	3	94.83	1.4044	5	174.51	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G3	C(C(C)(C(C(CO)=O)CO)O)=O	VPYMORJLJXJQFS	34.8093	-2.1279	-0.01	5	3	94.83	-1.5527	5	173.27	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084515
G3	C(C(C(CO)=O)C(CO)(C)O)=O	LMMRWYGKCKPPMA	35.4216	-2.1279	-0.01	5	3	94.83	-3.7295	5	172.86	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G3	C(CC(C(C(CO)(C)O)O)=O)=O	JSXSXEUMAGNLEY	48.1764	-1.9869	-0.228	5	3	94.83	-3.1534	5	172.85	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G3	C(CO)(CC(CC(CO)=O)O)=O	BXIDKVOKEHHOPM	38.8069	-1.732	-0.225	5	3	94.83	-1.6454	5	172.37	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41447199634208604
G3	C(CC(CO)(CC(CO)=O)O)=O	RUNLLBDJYYNYBM	52.7772	-1.8918	-0.12	5	3	94.83	-4.1522	5	173.2	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41447199634208604
G3	C(C)(C(C(CC(CO)=O)O)O)=O	OYBUHTPOGNLJMY	67.7235	-1.8271	-0.333	5	3	94.83	-0.59852	5	173.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G3	C(CC(CO)(C(C(C)=O)O)O)=O	PZLXLRJPTYMEMW	57.5691	-1.9869	-0.228	5	3	94.83	-4.0248	5	173.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G3	C(C(C(CC(CO)(C)O)=O)O)=O	ZRMBXIKASCPRFG	60.343	-1.9869	-0.228	5	3	94.83	-6.7534	5	174.55	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G3	C(C(C(C)(CC(CO)=O)O)O)=O	GWUZMTCEZFZAML	75.2699	-1.9869	-0.228	5	3	94.83	-2.0049	5	172.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G3	C(C)(C(C(C(C(C)=O)O)O)O)=O	RMFHJNQCSIVIEA	402.163	-1.9222	-0.441	5	3	94.83	0.80154	5	171.82	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576607
G3	C(C(C(C)(C(C(C)=O)O)O)O)=O	MUNUQZQBUPPELK	404.492	-2.082	-0.336	5	3	94.83	0.17196	5	172.87	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G3	C(CO)(C(CO)C(C=O)O)=O	JWVOALOLIWYTMR	27.5213	-2.5085	0.099	5	3	94.83	-1.5023	5	153.07	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.8999956378396644
G3	C(C(CO)O)(CCO)=O	IZYOBKKJVPRWAF	37.5072	-1.5878	-0.033	4	3	77.76	-1.3983	4	133.11	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.6553364821936963
G3	C(C(CO)O)(CC(CO)(C)O)=O	KGMAGSYXWBEQJC	68.9838	-1.7746	-0.013	5	4	97.99	-4.3711	5	180.44	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493875
G3	C(CO)(CC(C)(C(CO)O)O)=O	FGEPGGGVGFHWCN	62.9292	-1.7746	-0.013	5	4	97.99	0.19339	5	177.62	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493875
G3	C(C)(C(C(C)(C(CO)O)O)O)=O	MJEDKJVEWJDYHU	446.84	-1.8697	-0.121	5	4	97.99	2.2585	5	181.4	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5498385087071751
G3	C(C(CO)O)(CC(C)O)=O	GFFKZVUFWOOERJ	38.5419	-1.2285	-0.411	4	3	77.76	-2.4341	4	151.5	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2744231899862284
G3	C(CC(C)(C(CO)O)O)=O	BUQSEVBRGIGBOC	48.806	-1.3883	-0.306	4	3	77.76	0.010489	4	153.52	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2744231899862284
G3	C(CO)(C(C(C)O)C(C=O)O)=O	AOWGVLKQEATEAM	45.0895	-2.1492	-0.279	5	3	94.83	-2.3145	5	169.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G3	C(CC(C=O)O)(C(C(C)O)O)=O	VQYVRVGVXZZBBM	432.506	-2.0082	-0.497	5	3	94.83	-2.3026	5	172.15	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
